"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0002021003,270,112,3,11,0,13,0,409
0002021024,25,15,0,0,0,0,0,40
0002022012,0,0,0,0,0,0,0,0
0002023031,140,54,0,9,0,1,8,212
0002023032,113,26,3,4,0,6,0,152
0002023017,0,0,0,0,0,0,0,0
0002023022,0,0,0,0,0,0,0,0
0002023025,0,0,0,0,0,0,0,0
0002021014,44,10,3,3,0,0,0,60
0002021019,28,16,0,0,0,0,0,44
0002021020,50,2,0,0,0,1,0,53
0002021022,29,14,0,0,0,0,0,43
0002021023,38,15,0,0,0,9,0,62
0002022008,67,26,0,4,0,1,4,102
0002023034,41,55,0,4,0,6,7,113
0002023003,44,108,4,0,0,10,0,166
0002023006,27,84,0,4,0,5,4,124
0002023011,14,0,0,0,0,0,0,14
0002023023,3,0,0,0,0,1,0,4
0002021004,53,5,0,0,0,3,0,61
0002021016,60,17,1,3,0,3,0,84
0002021021,14,14,0,0,0,0,1,29
0002022001,0,0,0,0,0,0,0,0
0002023027,0,0,0,0,0,0,0,0
0002023030,3,0,0,0,0,0,0,3
0002023020,0,0,0,0,0,0,0,0
0002023026,0,0,0,0,0,0,0,0
0002021006,42,7,0,0,0,3,0,52
0002021012,41,0,1,0,0,1,0,43
0002021017,65,25,0,0,0,2,0,92
0002021018,59,10,0,8,0,4,0,81
0002022000,0,0,0,0,0,0,0,0
0002022007,66,41,0,18,0,0,0,125
0002022011,0,0,0,0,0,0,0,0
0002023001,0,0,0,0,0,0,0,0
0002023002,22,17,0,0,0,6,0,45
0002023035,0,0,0,0,0,0,0,0
0002023005,0,0,0,0,0,0,0,0
0002023008,43,1,0,0,0,1,0,45
0002023010,0,0,0,0,0,0,0,0
0002023014,0,0,0,0,0,0,0,0
0002023015,0,0,0,0,0,0,0,0
0002021000,12,0,1,0,0,0,0,13
0002021001,76,18,0,0,0,6,0,100
0002021011,78,2,0,0,0,0,0,80
0002022010,43,15,1,5,0,0,0,64
0002023029,0,0,0,0,0,0,0,0
0002023013,0,0,0,0,0,0,0,0
0002021002,234,94,2,4,0,6,0,340
0002021005,42,2,0,0,0,0,0,44
0002021008,79,0,0,4,0,1,0,84
0002021010,98,8,1,0,0,3,8,118
0002022004,405,155,4,17,0,29,4,614
0002022006,55,18,0,8,0,1,7,89
0002023028,0,0,0,0,0,0,0,0
0002023036,0,0,0,0,0,0,0,0
0002023004,580,264,3,19,0,18,13,897
0002023007,82,36,0,3,0,6,0,127
0002023016,0,0,0,0,0,0,0,0
0002023024,9,1,0,0,0,1,0,11
0002021013,24,6,0,0,0,0,0,30
0002021015,25,3,0,0,0,0,0,28
0002022002,2,0,0,0,0,1,0,3
0002022003,0,0,0,0,0,0,0,0
0002022009,57,38,0,9,0,2,0,106
0002023033,41,37,0,0,0,2,0,80
0002023009,0,0,0,1,0,1,0,2
0002021007,82,19,1,0,2,2,10,116
0002021009,49,7,0,0,0,0,0,56
0002022005,171,122,6,8,0,6,0,313
0002023000,0,0,0,0,0,0,0,0
0002023037,48,45,2,0,0,11,1,107
,,,,,,,,
"Total Records: 73",,,,,,,,
"Census Tract: 202",,,,,,,,
