"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0211001001,70,0,1,1,0,0,2,74
0211001012,10,0,0,0,0,0,0,10
0211001021,81,0,0,0,0,2,0,83
0211001023,59,0,0,0,0,1,1,61
0211001007,18,0,0,0,0,0,0,18
0211001013,27,0,0,0,0,0,0,27
0211001014,62,0,4,0,0,1,0,67
0211001019,68,0,0,0,0,0,2,70
0211001022,58,0,5,0,0,0,6,69
0211001005,116,0,0,0,0,0,9,125
0211001017,152,0,4,1,0,2,14,173
0211001002,60,0,0,0,0,5,0,65
0211001009,60,0,4,1,0,1,0,66
0211001011,67,0,1,0,0,0,0,68
0211001020,68,0,0,0,0,0,5,73
0211001010,33,0,1,1,0,0,1,36
0211001015,85,0,0,0,0,1,1,87
0211001016,75,0,0,0,0,0,0,75
0211001000,38,1,0,0,0,0,0,39
0211001003,63,1,0,0,0,2,0,66
0211001006,18,0,0,0,0,0,1,19
0211001004,0,0,0,0,0,0,0,0
0211001008,26,0,0,0,0,0,0,26
0211001018,33,0,1,0,0,3,0,37
,,,,,,,,
"Total Records: 25",,,,,,,,
"Census Tract: 21100",,,,,,,,
