"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0190001009,48,0,0,0,0,1,0,49
0190001010,0,0,0,0,0,0,0,0
0190002002,23,0,2,0,0,0,6,31
0190002005,66,0,0,1,0,1,1,69
0190002015,56,2,0,0,0,0,2,60
0190003014,57,1,0,0,0,0,2,60
0190004007,58,0,0,0,0,3,0,61
0190001008,9,0,0,0,0,0,0,9
0190001011,0,0,0,0,0,0,0,0
0190001013,0,0,0,0,0,0,0,0
0190002013,10,4,0,0,0,0,0,14
0190002014,0,0,0,0,0,0,0,0
0190003004,64,0,1,0,0,3,3,71
0190003009,69,7,0,0,0,0,4,80
0190004004,59,0,0,0,0,0,0,59
0190004005,56,2,0,0,0,7,0,65
0190004009,61,0,0,0,0,1,0,62
0190005007,21,0,0,0,0,0,0,21
0190005008,50,0,0,0,0,0,1,51
0190002004,82,0,0,0,0,0,0,82
0190004002,70,0,0,0,0,0,7,77
0190004003,56,0,0,0,0,0,0,56
0190004008,87,0,2,3,0,0,0,92
0190005010,64,0,0,1,0,0,0,65
0190001003,0,0,0,0,0,0,0,0
0190001005,0,0,0,0,0,0,0,0
0190001007,63,1,0,8,0,0,6,78
0190001012,0,0,0,0,0,0,0,0
0190002008,71,1,0,0,0,0,0,72
0190002009,40,0,2,0,0,1,0,43
0190003006,0,0,0,0,0,0,0,0
0190003015,41,0,0,0,0,0,2,43
0190004006,55,0,0,1,0,0,0,56
0190004010,73,5,1,0,0,0,0,79
0190005000,0,0,0,0,0,0,0,0
0190005006,48,0,0,0,0,0,2,50
0190001001,0,0,0,0,0,0,0,0
0190001004,546,28,7,41,0,20,48,690
0190002001,0,0,0,0,0,0,0,0
0190002011,71,1,0,0,0,1,9,82
0190003013,68,2,0,0,0,1,0,71
0190005009,66,0,0,0,0,1,0,67
0190001000,0,0,0,0,0,0,0,0
0190001002,0,0,0,0,0,0,0,0
0190002000,1,0,0,0,0,0,0,1
0190002003,35,1,0,0,0,0,1,37
0190002012,71,0,0,0,0,0,11,82
0190002016,20,1,1,0,0,0,0,22
0190003002,81,0,0,1,0,1,0,83
0190003003,76,0,0,0,0,3,5,84
0190003010,96,0,0,0,0,1,1,98
0190003012,64,0,3,4,0,0,11,82
0190005001,114,1,0,0,0,0,4,119
0190005004,49,0,0,4,0,0,2,55
0190005011,64,0,0,0,0,0,1,65
0190002007,80,0,1,0,0,6,13,100
0190003001,84,1,0,0,0,1,0,86
0190003008,66,5,0,6,0,1,6,84
0190005002,130,0,1,1,0,0,1,133
0190005003,46,0,0,0,0,0,4,50
0190002006,76,1,1,0,0,0,0,78
0190002010,23,0,0,3,0,0,0,26
0190003000,65,3,3,1,0,0,5,77
0190003005,71,0,0,0,0,3,0,74
0190003007,58,2,0,0,0,0,0,60
0190003011,79,0,0,0,1,1,0,81
0190004000,74,0,0,1,0,7,6,88
0190004001,88,0,0,0,0,1,0,89
0190004011,56,0,1,10,0,0,0,67
0190005005,64,0,0,0,0,0,0,64
,,,,,,,,
"Total Records: 71",,,,,,,,
"Census Tract: 19000",,,,,,,,
