"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0092001004,8,40,1,0,0,0,4,53
0092001011,15,22,0,13,0,0,0,50
0092002003,21,50,3,0,0,3,2,79
0092002004,21,62,1,0,0,2,0,86
0092001000,10,85,0,0,0,2,1,98
0092001001,18,85,5,0,0,3,0,111
0092002005,32,53,0,16,0,0,0,101
0092002009,40,103,0,19,0,12,0,174
0092001012,11,50,0,0,0,4,3,68
0092002006,59,97,2,13,0,10,2,183
0092001006,0,0,0,0,0,0,0,0
0092001008,0,0,0,0,0,0,0,0
0092001010,0,9,0,0,0,0,0,9
0092001013,0,0,0,0,0,0,0,0
0092001014,0,0,0,0,0,0,0,0
0092002007,80,47,1,0,0,6,1,135
0092001002,49,148,3,0,0,3,2,205
0092001005,0,0,0,0,0,0,0,0
0092002002,8,73,0,20,0,0,0,101
0092002010,22,137,0,15,0,5,2,181
0092001003,20,88,1,1,0,7,3,120
0092001007,10,106,2,0,0,3,3,124
0092001009,0,0,0,0,0,0,0,0
0092002001,14,55,0,7,0,0,0,76
0092002008,25,2,0,0,0,2,3,32
0092002000,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 27",,,,,,,,
"Census Tract: 9200",,,,,,,,
