"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0044001000,0,0,0,0,0,0,0,0
0044001001,0,0,0,0,0,0,0,0
0044001013,0,0,0,0,0,0,0,0
0044001019,46,11,0,0,0,3,4,64
0044002001,3,30,0,0,0,0,1,34
0044002010,3,96,0,0,0,0,0,99
0044003002,0,0,0,0,0,0,0,0
0044003008,2,65,0,0,0,1,0,68
0044003014,0,0,0,0,0,0,0,0
0044001008,6,6,0,0,0,0,2,14
0044001012,85,135,0,11,0,9,5,245
0044001018,0,0,0,0,0,0,0,0
0044001024,0,0,0,0,0,0,0,0
0044002004,1,84,0,0,0,0,0,85
0044003001,0,0,0,0,0,0,0,0
0044003004,0,0,0,0,0,0,0,0
0044003005,0,0,0,0,0,0,0,0
0044003012,0,107,0,0,0,0,0,107
0044001009,0,0,0,0,0,0,0,0
0044001011,40,0,0,0,0,0,0,40
0044001020,52,44,1,0,0,6,0,103
0044001021,0,0,0,0,0,0,0,0
0044001025,0,0,0,0,0,0,0,0
0044002008,1,192,6,0,0,3,1,203
0044003015,0,0,0,0,0,0,0,0
0044003017,0,0,0,0,0,0,0,0
0044002002,1,0,0,0,0,0,0,1
0044003003,0,0,0,0,0,0,0,0
0044003007,0,38,0,0,0,0,0,38
0044001006,80,23,0,0,0,7,2,112
0044001014,0,0,0,0,0,0,0,0
0044001015,1,0,0,0,0,0,0,1
0044002000,3,18,0,0,0,0,0,21
0044003009,0,57,0,0,0,2,1,60
0044001003,39,8,0,5,0,0,0,52
0044001004,36,5,0,13,0,0,0,54
0044001016,2,0,0,0,0,0,0,2
0044003000,3,0,0,0,0,0,0,3
0044003010,4,89,0,0,0,4,0,97
0044003011,0,83,0,0,0,0,0,83
0044003013,1,97,1,0,0,0,0,99
0044003018,0,11,0,0,0,0,0,11
0044003019,9,0,0,0,0,0,0,9
0044001005,34,17,0,5,0,2,0,58
0044001010,0,0,0,0,0,0,0,0
0044001017,0,0,0,0,0,0,0,0
0044002009,8,49,0,0,0,0,0,57
0044001002,0,0,0,0,0,0,0,0
0044001007,0,0,0,0,0,0,0,0
0044001022,99,143,0,6,0,15,6,269
0044001023,52,43,0,0,0,4,4,103
0044002003,4,89,0,0,0,0,2,95
0044002005,0,70,0,0,0,0,0,70
0044002006,9,201,0,0,0,0,0,210
0044002007,6,204,0,2,0,13,2,227
0044003006,0,94,0,0,0,1,0,95
0044003016,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 58",,,,,,,,
"Census Tract: 4400",,,,,,,,
