"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0038001001,2,83,0,0,0,2,0,87
0038001003,1,47,0,0,0,0,0,48
0038002002,0,58,0,0,0,0,0,58
0038002009,27,81,0,1,0,4,0,113
0038003000,3,25,0,0,0,0,0,28
0038003008,13,15,0,1,0,2,3,34
0038002003,2,25,0,0,0,0,0,27
0038002007,5,44,0,1,0,0,0,50
0038003013,6,19,0,0,0,0,0,25
0038001008,2,78,0,0,0,0,2,82
0038001009,0,8,0,0,0,0,0,8
0038001010,0,0,0,0,0,0,0,0
0038002008,9,103,0,0,0,0,0,112
0038002011,9,72,1,0,0,2,3,87
0038003005,7,34,0,0,0,0,0,41
0038003006,0,2,0,0,0,0,0,2
0038001002,1,7,0,0,0,0,0,8
0038001006,1,66,0,0,0,1,0,68
0038002005,20,51,0,0,0,2,0,73
0038002012,8,3,0,0,0,4,0,15
0038003001,1,57,0,0,0,1,0,59
0038003011,16,90,3,0,0,0,1,110
0038001007,7,77,0,0,0,0,0,84
0038002001,5,82,0,0,0,0,0,87
0038002006,2,25,0,0,0,0,0,27
0038003002,19,93,0,2,0,6,0,120
0038003003,25,68,1,0,0,2,1,97
0038003007,0,0,0,0,0,0,0,0
0038003010,24,60,0,0,0,4,0,88
0038003012,0,0,0,0,0,0,0,0
0038001000,8,108,0,0,0,5,0,121
0038001005,12,74,0,2,0,0,0,88
0038002010,11,59,0,0,0,3,0,73
0038003004,24,64,1,10,0,1,1,101
0038003009,8,39,0,0,1,0,0,48
0038001004,15,106,0,0,0,3,0,124
0038002000,11,82,0,0,0,2,0,95
0038002004,12,71,0,0,0,2,0,85
0038003014,7,32,0,0,0,0,0,39
0038003015,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 41",,,,,,,,
"Census Tract: 3800",,,,,,,,
