"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0021001001,0,0,0,0,0,0,0,0
0021001004,15,69,0,4,0,0,0,88
0021001005,40,55,0,0,0,0,10,105
0021002007,20,66,0,0,0,2,0,88
0021003000,24,69,3,0,0,0,0,96
0021003001,25,52,0,0,0,0,1,78
0021003006,0,0,0,0,0,0,0,0
0021001002,14,123,0,0,0,0,1,138
0021001003,32,47,0,0,0,1,3,83
0021001007,0,0,0,0,0,0,0,0
0021001009,14,119,1,0,0,6,0,140
0021002001,24,74,0,0,0,0,8,106
0021001008,0,0,0,0,0,0,0,0
0021003002,20,58,1,0,0,1,2,82
0021002004,12,58,2,0,0,0,0,72
0021002005,15,68,0,10,0,0,3,96
0021003003,30,74,2,0,0,6,1,113
0021003004,10,83,0,3,0,3,7,106
0021002000,13,100,0,0,0,0,0,113
0021002003,17,66,0,2,0,2,0,87
0021002006,11,38,0,0,0,0,0,49
0021001000,0,0,0,0,0,0,0,0
0021001006,29,63,0,3,0,0,0,95
0021001010,0,6,0,0,0,0,0,6
0021002002,14,92,1,0,0,9,16,132
0021003005,15,82,0,0,0,6,0,103
0021003007,20,98,0,1,0,0,0,119
,,,,,,,,
"Total Records: 28",,,,,,,,
"Census Tract: 2100",,,,,,,,
