"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0029001000,39,53,0,0,0,1,3,96
0029002004,42,113,1,2,0,10,4,172
0029001005,21,55,0,0,0,2,5,83
0029002001,53,93,1,0,0,1,0,148
0029002003,47,55,2,9,0,0,0,113
0029002007,56,69,0,16,0,10,12,163
0029001001,73,77,1,2,0,0,0,153
0029001002,19,43,1,19,0,0,0,82
0029002000,57,68,0,8,0,4,0,137
0029001006,22,79,0,8,0,0,3,112
0029001007,16,34,1,0,0,5,0,56
0029001004,56,87,0,10,0,3,0,156
0029001008,10,31,0,12,0,0,0,53
0029002002,48,96,0,0,0,3,4,151
0029002005,59,125,0,0,0,7,0,191
0029002006,45,74,0,11,0,0,0,130
0029001003,57,108,3,0,0,4,0,172
,,,,,,,,
"Total Records: 18",,,,,,,,
"Census Tract: 2900",,,,,,,,
