"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0096001008,7,47,1,0,0,6,0,61
0096001011,9,148,0,19,0,6,10,192
0096002010,4,144,2,2,0,0,4,156
0096001000,1,70,0,0,0,0,0,71
0096001009,6,71,0,4,0,0,0,81
0096002004,0,0,0,0,0,0,0,0
0096002015,0,0,0,0,0,0,0,0
0096001005,0,13,0,0,0,1,2,16
0096001010,1,88,0,13,0,0,1,103
0096002008,5,19,0,4,0,0,2,30
0096001001,0,129,0,0,0,9,0,138
0096001003,0,85,0,0,0,0,13,98
0096001012,0,13,0,0,0,1,4,18
0096002002,5,77,0,0,0,0,0,82
0096002005,0,0,0,0,0,0,0,0
0096002011,5,121,1,0,0,0,0,127
0096001002,10,116,2,0,0,6,9,143
0096001006,12,87,0,10,0,2,5,116
0096001013,11,79,0,0,0,12,0,102
0096002016,0,0,0,0,0,0,0,0
0096002000,2,119,0,30,0,5,1,157
0096002009,9,75,13,0,0,0,0,97
0096001004,4,63,0,5,0,6,5,83
0096001007,18,188,0,2,0,6,1,215
0096002012,6,87,2,0,0,0,6,101
0096002014,9,107,0,75,0,7,0,198
0096002006,0,0,0,0,0,0,0,0
0096002013,10,64,0,20,0,0,0,94
,,,,,,,,
"Total Records: 29",,,,,,,,
"Census Tract: 9600",,,,,,,,
