"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0061001007,9,67,2,0,0,1,0,79
0061002002,11,157,0,0,0,7,1,176
0061001003,11,81,0,1,0,0,0,93
0061003006,23,73,0,0,0,5,0,101
0061003007,21,108,0,0,0,5,0,134
0061002004,6,168,0,0,0,10,0,184
0061003004,4,130,2,0,0,1,1,138
0061003005,7,123,0,0,0,5,3,138
0061001005,18,81,0,0,0,8,1,108
0061001006,13,94,1,0,0,0,3,111
0061002001,10,126,0,0,0,0,5,141
0061003000,1,156,0,0,0,7,1,165
0061001000,14,89,0,0,0,2,0,105
0061002000,6,155,0,14,0,1,1,177
0061002005,16,44,0,0,0,0,0,60
0061002003,0,0,0,0,0,0,0,0
0061003002,5,144,0,17,0,2,0,168
0061003003,13,131,0,0,0,0,0,144
0061001002,10,115,0,0,0,7,0,132
0061002006,30,74,0,5,0,3,0,112
0061001001,10,62,0,4,0,5,2,83
0061001004,26,38,0,0,0,6,4,74
0061003001,21,107,0,0,0,10,0,138
,,,,,,,,
"Total Records: 24",,,,,,,,
"Census Tract: 6100",,,,,,,,
