"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0011001005,25,0,0,0,0,0,0,25
0011001022,0,0,0,0,0,0,0,0
0011002003,12,157,1,0,0,0,4,174
0011001007,0,0,0,0,0,0,0,0
0011001019,54,25,1,0,0,1,1,82
0011001010,0,0,0,0,0,0,0,0
0011001017,51,27,0,0,0,2,1,81
0011002001,8,135,0,0,0,2,0,145
0011001004,3,27,1,6,0,1,1,39
0011001008,0,0,0,0,0,0,0,0
0011001020,45,41,2,0,0,3,0,91
0011002004,10,104,0,1,0,1,0,116
0011002006,5,191,1,0,0,1,0,198
0011003001,60,212,0,3,0,13,4,292
0011003008,3,19,0,0,0,0,0,22
0011001000,0,0,0,0,0,0,0,0
0011001003,0,0,0,0,0,0,0,0
0011001011,37,65,1,0,0,1,0,104
0011001013,52,57,1,2,0,1,2,115
0011001016,45,48,1,1,0,10,0,105
0011001024,0,0,0,0,0,0,0,0
0011002000,10,182,0,1,0,16,3,212
0011003005,22,19,2,0,0,3,1,47
0011001001,0,0,0,0,0,0,0,0
0011001009,0,0,0,0,0,0,0,0
0011001023,0,0,0,0,0,0,0,0
0011002002,0,53,0,0,0,0,0,53
0011002005,1,102,0,0,0,0,0,103
0011003002,3,0,0,0,0,0,0,3
0011003003,4,26,0,0,0,0,0,30
0011001002,0,0,0,0,0,0,0,0
0011001006,0,0,0,0,0,0,0,0
0011003000,89,156,1,6,0,1,2,255
0011003004,0,0,0,0,0,0,0,0
0011003007,1,16,0,0,0,0,0,17
0011001018,32,71,5,0,0,0,0,108
0011001021,17,236,0,0,0,0,1,254
,,,,,,,,
"Total Records: 38",,,,,,,,
"Census Tract: 1100",,,,,,,,
