"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0046001000,3,131,0,1,0,2,0,137
0046004007,0,29,0,0,0,0,0,29
0046002004,0,77,0,0,0,0,2,79
0046002007,0,85,1,0,0,0,0,86
0046004008,1,79,0,0,0,0,0,80
0046001002,0,71,0,1,0,0,0,72
0046001008,3,88,0,0,0,2,0,93
0046003000,1,80,0,0,0,5,2,88
0046003006,0,76,0,0,0,4,0,80
0046004000,0,0,0,0,0,0,0,0
0046004006,1,0,0,0,0,0,0,1
0046001001,1,114,0,0,0,0,1,116
0046001007,0,62,0,0,0,0,0,62
0046002002,0,64,1,0,0,1,0,66
0046002005,0,0,0,0,0,0,0,0
0046003002,3,130,0,0,0,0,0,133
0046003005,4,64,0,0,0,2,0,70
0046004001,1,135,0,0,0,4,0,140
0046004003,0,132,0,14,0,0,0,146
0046004005,0,44,0,0,0,0,0,44
0046004010,2,64,2,0,0,0,2,70
0046004011,0,32,0,0,0,0,0,32
0046001003,4,89,0,0,0,0,4,97
0046001004,0,43,0,7,0,0,0,50
0046003003,1,121,0,0,0,0,1,123
0046003004,1,79,0,0,1,1,0,82
0046004004,1,78,0,0,0,3,0,82
0046002000,3,93,0,8,0,0,0,104
0046002001,2,98,0,0,0,0,0,100
0046004002,0,79,1,0,0,0,0,80
0046004012,1,83,0,0,0,0,0,84
0046001009,4,129,1,0,0,3,0,137
0046003008,0,0,0,0,0,0,0,0
0046004009,0,88,0,0,0,0,0,88
0046001005,0,120,2,4,0,1,0,127
0046001006,2,74,0,0,0,4,5,85
0046002003,1,159,0,10,0,0,0,170
0046002006,0,53,0,0,0,11,1,65
0046003001,0,72,0,0,0,3,0,75
0046003007,0,100,0,0,0,0,0,100
,,,,,,,,
"Total Records: 41",,,,,,,,
"Census Tract: 4600",,,,,,,,
