"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0122001000,0,53,0,39,0,0,9,101
0122003002,29,37,2,0,0,6,0,74
0122001001,16,95,0,9,0,0,15,135
0122001002,2,46,0,56,0,1,8,113
0122001003,0,32,0,21,0,0,0,53
0122002001,5,48,0,10,0,0,0,63
0122002007,4,80,0,45,0,4,0,133
0122003003,19,57,0,6,0,7,13,102
0122003005,27,107,0,8,0,3,0,145
0122001007,6,59,0,106,0,8,0,179
0122002004,2,0,0,27,0,0,3,32
0122003004,11,58,3,0,0,1,0,73
0122001006,0,74,0,162,0,6,0,242
0122002003,9,1,0,67,0,10,0,87
0122001004,0,0,0,0,0,0,0,0
0122002000,18,23,0,10,0,2,11,64
0122002006,20,71,0,49,9,5,6,160
0122003000,14,35,0,0,0,1,1,51
0122003001,19,51,0,0,0,0,0,70
0122003006,11,24,0,0,0,0,0,35
0122001005,6,82,1,82,0,12,9,192
0122002002,19,41,0,23,0,0,0,83
0122002005,0,34,0,22,0,2,0,58
0122003007,0,0,0,0,0,0,0,0
0122003008,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 26",,,,,,,,
"Census Tract: 12200",,,,,,,,
