"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0157001001,20,8,0,0,0,0,14,42
0157003000,4,0,0,0,0,0,0,4
0157003001,133,17,2,0,0,4,45,201
0157004005,41,7,8,0,0,0,17,73
0157004006,77,13,2,9,1,27,33,162
0157001007,74,9,0,0,0,12,10,105
0157002001,47,9,0,0,0,2,36,94
0157002004,108,15,0,9,0,21,31,184
0157004007,67,2,0,0,0,27,37,133
0157002000,61,0,3,0,0,0,36,100
0157001000,12,3,1,0,0,2,9,27
0157001005,45,9,7,4,0,0,21,86
0157002003,54,2,5,1,6,10,33,111
0157003004,49,13,0,0,0,11,19,92
0157004001,84,24,9,0,0,7,28,152
0157004004,59,21,2,8,0,9,36,135
0157001004,152,61,10,5,0,11,45,284
0157003002,117,5,0,0,0,2,33,157
0157004000,159,13,0,9,0,8,61,250
0157001002,21,0,0,0,0,1,4,26
0157002005,45,4,0,0,0,5,12,66
0157003003,45,2,1,4,0,24,35,111
0157004002,144,9,1,1,0,11,35,201
0157001006,112,22,0,0,0,26,27,187
0157002002,99,17,0,0,0,4,31,151
0157002007,108,19,1,19,0,19,47,213
0157004003,24,2,7,0,0,9,23,65
0157001003,44,24,0,0,0,0,20,88
0157002006,43,11,0,2,0,9,62,127
0157003005,85,8,0,0,0,10,12,115
0157004008,0,0,0,0,0,0,0,0
,,,,,,,,
"Total Records: 32",,,,,,,,
"Census Tract: 15700",,,,,,,,
