"Track Block",White,"Black or African American","American Indian and Ala Native",Asian,"Native Hawaiian/other Pac Isl","Multiple Race","Other Race",Total
0003031005,2,0,0,0,0,0,0,2
0003032005,42,6,0,0,0,0,0,48
0003031002,174,25,0,1,0,6,3,209
0003031006,0,0,0,0,0,0,0,0
0003031008,20,0,0,6,0,0,0,26
0003031009,17,8,0,0,0,4,0,29
0003032010,28,5,0,0,0,2,0,35
0003032012,0,0,0,0,0,0,0,0
0003032006,28,11,0,7,0,0,0,46
0003031000,191,40,0,3,0,5,3,242
0003032004,37,15,0,4,0,0,0,56
0003032007,36,38,0,8,0,6,0,88
0003032008,43,0,0,0,3,1,0,47
0003031001,38,26,0,0,0,0,2,66
0003031003,58,7,0,7,0,1,7,80
0003032001,160,83,3,0,0,3,4,253
0003032002,29,1,0,0,0,0,0,30
0003031004,89,18,0,4,0,1,0,112
0003031007,14,2,0,0,0,0,0,16
0003032000,0,0,0,0,0,0,0,0
0003032011,105,24,0,0,0,1,0,130
0003031010,35,7,0,1,0,2,0,45
0003031011,145,13,0,0,0,4,0,162
0003032003,44,30,1,1,1,12,0,89
0003032009,44,4,0,0,0,0,0,48
,,,,,,,,
"Total Records: 26",,,,,,,,
"Census Tract: 303",,,,,,,,
