Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
091510005;05/31/2009;12:13 AM;5.0;MOTOR VEHICLE THEFT;;;;;4028 N 13TH ST
091510009;05/31/2009;12:06 AM;5.0;SIMPLE ASSAULT;;;;;5010 N 26TH ST
091510015;05/31/2009;12:29 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4228 W NEWTON PL
091510024;05/31/2009;01:59 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4149 N 23RD ST
091510048;05/31/2009;09:29 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5725 N 39TH ST
091510061;05/31/2009;10:44 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2711 W ATKINSON AV
091510071;05/31/2009;11:29 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4650 N PARKWAY AV
091510072;05/31/2009;11:29 AM;4.0;ALL OTHER LARCENY;;;;;5515 N 32ND ST
091510083;05/31/2009;12:37 PM;4.0;MOTOR VEHICLE THEFT;;;;;4224 W VILLARD AV
091510112;05/31/2009;04:17 PM;4.0;MOTOR VEHICLE THEFT;;;;;3100 W VILLARD AV
091510135;05/31/2009;05:12 PM;4.0;ALL OTHER LARCENY;;;;;6201 N TEUTONIA AV
091510146;05/31/2009;08:23 PM;5.0;SIMPLE ASSAULT;;;;;4030 N 23RD ST
091510152;05/31/2009;09:09 PM;7.0;MOTOR VEHICLE THEFT;;;;;4259 N 27TH ST
091500002;05/30/2009;12:23 AM;4.0;DISORDERLY CONDUCT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5886 N 40TH ST
091500023;05/30/2009;07:43 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4929 N 20TH ST
091500035;05/30/2009;08:58 AM;4.0;ALL OTHER LARCENY;;;;;7835 N GREEN BAY RD
091500063;05/30/2009;12:01 PM;4.0;SIMPLE ASSAULT;;;;;7233 N 38TH ST #12
091500104;05/30/2009;03:15 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4240 N 13TH ST
091500113;05/30/2009;05:43 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5012 N 28TH ST
091500116;05/30/2009;06:53 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3632 W GOOD HOPE RD
091500124;05/30/2009;06:50 PM;7.0;AGGRAVATED ASSAULT;;;;;4633 N 31ST ST
091480185;05/29/2009;12:10 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4439 N 27TH ST
091490027;05/29/2009;07:34 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3922 W HAMPTON AV
091490062;05/29/2009;11:53 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5237 N 35TH ST
091490067;05/29/2009;10:18 AM;7.0;ROBBERY;;;;;3420 W CAPITOL DR
091490082;05/29/2009;12:07 PM;4.0;THEFT FROM BUILDING;;;;;6831 N DARIEN ST #3
091490163;05/29/2009;09:31 PM;5.0;ALL OTHER LARCENY;;;;;4250 N 21ST ST
091480049;05/28/2009;09:47 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3907 W GOOD HOPE RD
091480061;05/28/2009;09:47 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6825 N DARIEN ST
091480064;05/28/2009;09:12 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4310 N 16TH ST
091480102;05/28/2009;02:45 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;5103 N 24TH PL
091480141;05/28/2009;06:44 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4184 N 17TH ST
091470021;05/27/2009;05:05 AM;5.0;MOTOR VEHICLE THEFT;;;;;1928 W CAPITOL DR #3
091470028;05/27/2009;08:07 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6100 N 40TH ST
091470035;05/27/2009;08:31 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5914 N 37TH ST
091470044;05/27/2009;09:03 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4712 N 29TH ST
091470060;05/27/2009;10:14 AM;5.0;MOTOR VEHICLE THEFT;;;;;4172 N 19TH PL
091470087;05/27/2009;01:33 PM;4.0;SIMPLE ASSAULT;;;;;5941 N 36TH ST
091470145;05/27/2009;05:39 PM;4.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;5431 N 38TH ST
091470159;05/27/2009;08:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4843 N HOPKINS ST
091470170;05/27/2009;09:39 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3710 W GOOD HOPE RD
091470185;05/27/2009;10:23 PM;4.0;ALL OTHER LARCENY;;;;;3425 W SILVER SPRING DR
091460034;05/26/2009;08:11 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4225 W GOOD HOPE RD
091460062;05/26/2009;11:29 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6116 N 40TH ST
091460064;05/26/2009;11:45 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4010 W GOOD HOPE RD #D
091460065;05/26/2009;11:54 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4100 N 16TH ST
091460083;05/26/2009;12:05 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5807 N 33RD ST
091460098;05/26/2009;05:01 PM;7.0;ROBBERY;;;;;4902 W EGGERT PL
091460104;05/26/2009;03:07 PM;4.0;THEFT FROM BUILDING;;;;;5001 W GOOD HOPE RD
091460107;05/26/2009;02:39 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4558 N TEUTONIA AV
091460123;05/26/2009;04:47 PM;5.0;MOTOR VEHICLE THEFT;;;;;4072 N 13TH ST
091460134;05/26/2009;04:08 PM;4.0;ALL OTHER LARCENY;;;;;5839 N TEUTONIA AV #1
091460158;05/26/2009;06:07 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;SIMPLE ASSAULT;;;;2041 W ATKINSON AV #305
091460187;05/26/2009;08:01 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3918 W SILVER SPRING DR
091460200;05/26/2009;04:23 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3805 W CHEYENNE ST
091460206;05/26/2009;11:08 PM;7.0;SIMPLE ASSAULT;;;;;2910 W CAPITOL DR
091470005;05/26/2009;11:35 PM;;HOMICIDE;;;;;4926 N 40TH ST
091450012;05/25/2009;01:36 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5140 N 49TH ST
091450073;05/25/2009;12:28 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4112 N 27TH ST
091450085;05/25/2009;01:50 PM;4.0;ALL OTHER LARCENY;;;;;5919 N TEUTONIA AV
091450127;05/25/2009;01:23 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4413 N 30TH ST
091450133;05/25/2009;06:53 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4974 N 22ND ST
091450142;05/25/2009;08:12 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1925 W CORNELL ST
091450159;05/25/2009;09:05 PM;4.0;ALL OTHER LARCENY;;;;;3824 W FLORIST AV
091440021;05/24/2009;02:39 AM;7.0;SIMPLE ASSAULT;;;;;4923 N TEUTONIA AV #4
091440029;05/24/2009;02:49 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4619 N 27TH ST
091440033;05/24/2009;02:10 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5635-A N 39TH ST
091440038;05/24/2009;02:37 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1801 W OLIVE ST
