Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
110900022;03/31/2011;05:10 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10882882653357, -87.94032541185312];5022 N 23RD ST
110900113;03/31/2011;05:33 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.11151789424239, -87.93714950033194];2015 W VILLARD AV
110900124;03/31/2011;06:23 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10996446073056, -87.9623904622311];5100 N HOPKINS ST
110890016;03/30/2011;07:31 AM;5.0;MOTOR VEHICLE THEFT;;;;;[43.09164061809682, -87.92826807372015];4113 N 14TH ST
110890154;03/30/2011;10:34 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.121476486005974, -87.96479391618097];4202 W THURSTON AV
110880097;03/29/2011;05:35 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11850416180968, -87.96225488631792];5546 N 40TH ST
110850017;03/26/2011;01:28 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.13844863336027, -87.96576341517137];6636 N 43RD ST
110850092;03/26/2011;02:59 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.08980444936224, -87.94225282944774];2410 W CAPITOL DR
110840035;03/25/2011;08:09 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.1062295029142, -87.97392959536022];4875 N 49TH ST
110840110;03/25/2011;03:32 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.126731122533585, -87.96344619623723];6009 N 41ST ST
110820022;03/23/2011;07:33 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.14872550666441, -87.96081454517308];3920 W GOOD HOPE RD
110820028;03/23/2011;08:10 AM;5.0;MOTOR VEHICLE THEFT;;;;;[43.10113416180968, -87.95038637520942];4608 N 30TH ST
110820111;03/23/2011;04:28 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.101945670552254, -87.94914162479058];4649 N 29TH ST
110800033;03/21/2011;08:31 AM;5.0;MOTOR VEHICLE THEFT;;;;;[43.08996234300251, -87.94951463128002];2900 W CAPITOL DR
110790064;03/20/2011;02:28 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10799333527612, -87.97143112089545];4973 N 47TH ST
110780047;03/19/2011;07:59 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10762674630656, -87.97026355553807];4965 N 46TH ST
110770036;03/18/2011;07:46 AM;5.0;MOTOR VEHICLE THEFT;;;;;[43.10312403136362, -87.95295760315051];4765 N 32ND ST
110770045;03/18/2011;07:51 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11873841326678, -87.95986488963614];5562 N 38TH ST
110770076;03/18/2011;11:06 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11606613627447, -87.96111286078269];5418 N 39TH ST
110770128;03/18/2011;05:56 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.14874494807262, -87.96367993368345];4134 W GOOD HOPE RD
110750043;03/16/2011;07:29 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10505894754459, -87.9441591503258];4825 N 25TH ST
110740029;03/15/2011;07:02 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.145215250072106, -87.96571163979422];7009 N 43RD ST
110740044;03/15/2011;09:42 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10279069608748, -87.93703011368208];4707 N 20TH ST
110750013;03/15/2011;10:25 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11588499417164, -87.95992338963613];5414 N 38TH ST
110730023;03/14/2011;06:39 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11480047013695, -87.94806227699232];2801 W CUSTER AV
110730068;03/14/2011;12:28 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.10286283236195, -87.95035340406285];4718 N 30TH ST
110730104;03/14/2011;04:16 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10614900582837, -87.95904110646872];4873 N 37TH ST
110720039;03/13/2011;09:59 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11843199417163, -87.9574633607827];5546 N 36TH ST
110720050;03/13/2011;12:18 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10468726540815, -87.95481026540813];3300 W HAMPTON AV
110720004;03/12/2011;09:54 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.1035191931733, -87.95042066143431];4747 N 30TH ST
110610161;03/11/2011;05:23 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.103889806826714, -87.95034234967419];4760 N 30TH ST
110700108;03/11/2011;04:45 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.11528303136362, -87.95880957372015];5363 N 37TH ST
110670054;03/08/2011;11:07 AM;5.0;MOTOR VEHICLE THEFT;;;;;[43.09026277990651, -87.94092163921731];4021 N 23RD ST
110660083;03/07/2011;12:49 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.10433054674263, -87.938211544434];2107 W HAMPTON AV
110630040;03/04/2011;10:51 AM;4.0;MOTOR VEHICLE THEFT;;;;;[43.121186161261434, -87.95079562080947];5712 N TEUTONIA AV
110620130;03/03/2011;10:03 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.117695974464766, -87.95502533524747];5510 N 34TH ST
110610053;03/02/2011;12:28 PM;4.0;MOTOR VEHICLE THEFT;;;;;[43.136807524525615, -87.96318244463038];4031 W KIEHNAU AV
110610098;03/02/2011;03:24 PM;5.0;MOTOR VEHICLE THEFT;;;;;[43.09632095172817, -87.94026539468511];2230 W ROOSEVELT DR
110610148;03/02/2011;09:35 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.108350950996105, -87.96513460151732];4202 W FAIRMOUNT AV
110870115;03/28/2011;05:05 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.08273039745507, -87.99816468218036];6860 W APPLETON AV
110860118;03/27/2011;06:17 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.086126550666414, -88.0009149519593];7146 W APPLETON AV
110820179;03/23/2011;10:13 PM;3.0;MOTOR VEHICLE THEFT;;;;;[43.06213816763807, -87.9842015809335];2365 N 57TH ST
110760030;03/17/2011;07:58 AM;3.0;MOTOR VEHICLE THEFT;;;;;[43.05704549956731, -87.972903];4715 W LLOYD ST
110740115;03/15/2011;04:21 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.086797413266794, -87.99708484577906];3826 N 68TH ST
110710046;03/12/2011;07:45 AM;3.0;MOTOR VEHICLE THEFT;;;;;[43.0354331246177, -87.96412788776021];425 N 40TH ST
110710069;03/12/2011;10:19 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.084126257285476, -87.99092107703837];3629 N 63RD ST
110710102;03/12/2011;03:05 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.08360400582839, -87.99218059925535];3539 N 64TH ST
102830059;03/08/2011;10:24 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.08709441326678, -87.99708287520941];3836 N 68TH ST
110650037;03/06/2011;07:50 AM;7.0;MOTOR VEHICLE THEFT;;;;;[43.0887602514571, -88.00066911368208];3947 N 71ST ST
110650051;03/06/2011;12:02 PM;3.0;MOTOR VEHICLE THEFT;;;;;[43.06582766362737, -87.98300057063305];5540 W LISBON AV
110640112;03/05/2011;06:49 PM;7.0;MOTOR VEHICLE THEFT;;;;;[43.068057218789086, -87.97624425000001];5000 W CENTER ST
110630036;03/04/2011;09:56 AM;3.0;MOTOR VEHICLE THEFT;THEFT FROM MOTOR VEHICLE;;;;[43.04822881986846, -87.98341855450424];1332 N HAWLEY RD
110620018;03/03/2011;08:34 AM;3.0;MOTOR VEHICLE THEFT;;;;;[43.0636299653895, -87.97873452892463];5200 W LISBON AV
110600033;03/01/2011;09:20 AM;3.0;MOTOR VEHICLE THEFT;;;;;[43.04379561226844, -87.97104909593713];1071 N 46TH ST
110790023;03/20/2011;05:20 AM;6.0;MOTOR VEHICLE THEFT;;;;;[42.97387052842076, -87.98487152262103];5617 W HOWARD AV
110770130;03/18/2011;04:51 PM;6.0;MOTOR VEHICLE THEFT;;;;;[42.9772934246089, -87.94859075166657];3701 S 27TH ST
110760056;03/17/2011;12:31 PM;6.0;MOTOR VEHICLE THEFT;;;;;[42.999440057891825, -87.96965132124878];2461 S 43RD ST
110700023;03/11/2011;06:58 AM;6.0;MOTOR VEHICLE THEFT;;;;;[42.99661379822838, -87.97761705291677];2629 S 51ST ST
110610085;03/02/2011;04:23 PM;6.0;MOTOR VEHICLE THEFT;;;;;[42.98289496719636, -87.96788333502644];3400 S 43RD ST
110900025;03/31/2011;06:57 AM;2.0;MOTOR VEHICLE THEFT;;;;;[43.009270239800344, -87.92558401399403];1938 S 11TH ST
110900054;03/31/2011;10:09 AM;2.0;MOTOR VEHICLE THEFT;;;;;[43.01902651399405, -87.92430227699232];1009 W SCOTT ST #ALLEY
