Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
160310005;01/31/2016;12:39 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5175 N 47TH ST
160310017;01/31/2016;01:51 AM;4.0;AGGRAVATED ASSAULT;;;;;3120 W VILLARD AV
160310019;01/31/2016;01:51 AM;4.0;ROBBERY;;;;;3120 W VILLARD AV
160310047;01/31/2016;10:08 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4224 N 13TH ST
160320004;01/31/2016;11:42 PM;7.0;AGGRAVATED ASSAULT;;;;;1300 W HAMPTON AV
160320008;01/31/2016;11:57 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;3507 W SHERIDAN AV
160300042;01/30/2016;06:21 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5224 N TEUTONIA AV
160300068;01/30/2016;10:51 AM;7.0;THEFT FROM BUILDING;;;;;5160 N 40TH ST
160300080;01/30/2016;12:07 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4380 N GREEN BAY AV
160300106;01/30/2016;03:56 PM;7.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;;4948 N 37TH ST #LWR
160300109;01/30/2016;04:45 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6018 N SHERMAN BL
160300127;01/30/2016;06:43 PM;5.0;ROBBERY;;;;;4260 N TEUTONIA AV
160300130;01/30/2016;06:17 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5075 N SHERMAN BL
160300135;01/30/2016;07:09 PM;7.0;MOTOR VEHICLE THEFT;;;;;3700 W HAMPTON AV
160290013;01/29/2016;01:50 AM;4.0;AGGRAVATED ASSAULT;;;;;7133 N 41ST ST
160290095;01/29/2016;05:13 PM;7.0;MOTOR VEHICLE THEFT;;;;;4485 N GREEN BAY AV
160290100;01/29/2016;02:42 PM;4.0;SIMPLE ASSAULT;;;;;3707 W ROHR AV
160290109;01/29/2016;06:26 PM;5.0;MOTOR VEHICLE THEFT;;;;;4030 N TEUTONIA AV
160290128;01/29/2016;09:04 PM;7.0;AGGRAVATED ASSAULT;;;;;5065 N 51ST BL
160290133;01/29/2016;09:50 PM;5.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4459 N 22ND ST
160290133;01/29/2016;09:50 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4459 N 22ND ST
160290133;01/29/2016;09:50 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4459 N 22ND ST
160300007;01/29/2016;11:42 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4758 N 24TH ST
160280008;01/28/2016;01:20 AM;5.0;ROBBERY;;;;;2500 W GLENDALE AV
160280014;01/28/2016;01:23 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2458 W CAPITOL DR
160280023;01/28/2016;03:11 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2601 W HAMPTON AV
160280045;01/28/2016;08:58 AM;4.0;THEFT FROM BUILDING;;;;;3414 W FLORIST AV
160280048;01/28/2016;09:10 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4022 W VERA AV
160280052;01/28/2016;09:31 AM;7.0;MOTOR VEHICLE THEFT;;;;;4934 N 53RD ST
160280065;01/28/2016;10:09 AM;4.0;THEFT FROM BUILDING;;;;;7171 N TEUTONIA AV
160280074;01/28/2016;11:16 AM;7.0;SIMPLE ASSAULT;;;;;4957-A N 36TH ST
160280095;01/28/2016;01:03 PM;4.0;ROBBERY;;;;;7171 N TEUTONIA AV
160280110;01/28/2016;03:37 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3908 W FLORIST AV
160280114;01/28/2016;04:25 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4338 N 30TH ST
160280138;01/28/2016;02:40 PM;4.0;SIMPLE ASSAULT;;;;;3800 W THURSTON AV
160280154;01/28/2016;08:37 PM;4.0;ALL OTHER LARCENY;;;;;5454 N 36TH ST
160280155;01/28/2016;02:08 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5240 N 38TH ST
160280164;01/28/2016;08:58 PM;5.0;ROBBERY;;;;;2222 W CAPITOL DR
160280179;01/28/2016;10:05 PM;4.0;SIMPLE ASSAULT;;;;;4162 W GOOD HOPE RD
160270027;01/27/2016;08:57 AM;5.0;MOTOR VEHICLE THEFT;;;;;4031 N 13TH ST
160270112;01/27/2016;06:34 PM;7.0;ROBBERY;;;;;4754 N 22ND ST
160270118;01/27/2016;06:39 PM;7.0;BURGLARY/BREAKING AND ENTERING;ROBBERY;DISORDERLY CONDUCT;;;4948 N 37TH ST #LWR
160270127;01/27/2016;07:05 PM;7.0;ROBBERY;;;;;5066 N 46TH ST
160270135;01/27/2016;08:00 PM;7.0;ROBBERY;;;;;3709 W VILLARD AV
160270155;01/27/2016;10:26 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4105 W KIEHNAU AV
160260011;01/26/2016;12:50 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4251 N GREEN BAY AV
160260048;01/26/2016;09:15 AM;5.0;SIMPLE ASSAULT;;;;;4474 N 21ST ST
160260054;01/26/2016;11:17 AM;5.0;ROBBERY;;;;;4100 N 19TH ST
160260058;01/26/2016;08:01 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3217 W VILLARD AV
160260082;01/26/2016;02:23 PM;4.0;SIMPLE ASSAULT;;;;;5301 N TEUTONIA AV #308
160260096;01/26/2016;04:13 PM;7.0;MOTOR VEHICLE THEFT;;;;;5100 N TEUTONIA AV
160260100;01/26/2016;04:45 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2708 W ROOSEVELT DR
160260103;01/26/2016;04:58 PM;4.0;MOTOR VEHICLE THEFT;;;;;5526 N 37TH ST
160260105;01/26/2016;03:09 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;INTIMIDATION;;;;4340 N 19TH PL
160260107;01/26/2016;05:14 PM;4.0;MOTOR VEHICLE THEFT;;;;;5329 N TEUTONIA AV
160260115;01/26/2016;05:09 PM;7.0;ROBBERY;;;;;5059 N 42ND ST
160260125;01/26/2016;07:00 PM;4.0;AGGRAVATED ASSAULT;;;;;6811 N TEUTONIA AV
160260133;01/26/2016;05:49 PM;7.0;ALL OTHER LARCENY;;;;;4853 N 52ND ST
160260136;01/26/2016;06:46 PM;4.0;INTIMIDATION;;;;;7009 N 43RD ST
160260163;01/26/2016;11:25 PM;4.0;SIMPLE ASSAULT;;;;;5927 N TEUTONIA AV #2
160250018;01/25/2016;05:26 AM;4.0;ROBBERY;;;;;4300 W SILVER SPRING DR
160250038;01/25/2016;09:53 AM;4.0;ALL OTHER LARCENY;;;;;5314 N TEUTONIA AV
160250041;01/25/2016;10:13 AM;4.0;ALL OTHER LARCENY;;;;;5682 N 40TH ST
160250069;01/25/2016;12:10 PM;4.0;AGGRAVATED ASSAULT;;;;;3737 W CHEYENNE ST #2
160250103;01/25/2016;05:09 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4305 N 19TH PL
160250123;01/25/2016;06:39 PM;5.0;MOTOR VEHICLE THEFT;;;;;4518 N 29TH ST
160250136;01/25/2016;08:22 PM;7.0;ROBBERY;;;;;2429 W HAMPTON AV
160250157;01/25/2016;10:53 PM;5.0;SIMPLE ASSAULT;;;;;2839 W ATKINSON AV #1
160240014;01/24/2016;04:15 AM;7.0;ROBBERY;;;;;4819 N MOTHER DANIELS WA
160240042;01/24/2016;08:26 AM;5.0;MOTOR VEHICLE THEFT;;;;;4660 N 28TH ST
160240082;01/24/2016;03:46 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3432 W GREEN TREE RD
160240084;01/24/2016;02:23 PM;7.0;AGGRAVATED ASSAULT;;;;;3500 W HAMPTON AV
160240117;01/24/2016;08:13 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;LIQUOR LAW VIOLATIONS;;;;4592 N TEUTONIA AV
160240122;01/24/2016;08:05 PM;7.0;ROBBERY;;;;;5160 N 37TH ST
160240123;01/24/2016;08:42 PM;5.0;ROBBERY;;;;;4259 N 27TH ST
160240131;01/24/2016;08:57 PM;5.0;MOTOR VEHICLE THEFT;;;;;4730 N 31ST ST
160230003;01/23/2016;12:18 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4519 N GREEN BAY AV
160230010;01/23/2016;01:33 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4855 N HOPKINS ST
160230015;01/23/2016;01:40 AM;7.0;ROBBERY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;;2710 W FAIRMOUNT AV
160230065;01/23/2016;12:36 PM;4.0;ROBBERY;;;;;3030 W VILLARD AV
160230077;01/23/2016;01:04 PM;4.0;THEFT FROM BUILDING;;;;;5438 N 36TH ST
160230109;01/23/2016;07:00 PM;5.0;SIMPLE ASSAULT;;;;;4074 N 24TH ST
