Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
63510186;12/17/2006;08:34 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.021169453257386, -87.93374352844941];1620 W MINERAL ST
63510191;12/17/2006;09:04 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02459058673321, -87.91688906650677];625 S 5TH ST
63510200;12/17/2006;09:50 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01094752873789, -87.93004742506777];1416 W FOREST HOME AV
63500032;12/16/2006;04:30 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02212848788189, -87.91311307660567];201 W WALKER ST
63500073;12/16/2006;09:40 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.01836166472387, -87.93675338631792];1230 S 19TH ST
63500109;12/16/2006;01:04 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.02289230182659, -87.9368623387256];1900 W NATIONAL AV
63490046;12/15/2006;08:14 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.99752713971684, -87.9312161514903];2604 S 15TH ST
63490047;12/15/2006;07:51 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.997221974464765, -87.93130903707642];2615 S 15TH ST
63500001;12/15/2006;11:59 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.01974833527612, -87.93555956650677];1115 S 18TH ST
63470125;12/13/2006;01:02 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.03044146162459, -87.9114209403312];106 W SEEBOTH ST
63460050;12/12/2006;08:52 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.013045840671836, -87.91089337307369];1669 S 1ST ST
63460151;12/12/2006;12:56 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.996581245628704, -87.93250441185313];2648 S 15TH PL
63460162;12/12/2006;01:22 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.022714502885535, -87.9384997142651];2007 W NATIONAL AV
63460175;12/12/2006;02:52 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01413484948038, -87.93110372491338];1515 W LAPHAM BL
63450027;12/11/2006;08:18 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.016471298084156, -87.92110552063048];1420 S 8TH ST
63450030;12/11/2006;08:27 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02217747489748, -87.91784116763806];522 W WALKER ST
63450128;12/11/2006;03:05 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00971024314721, -87.93242379061098];1560 W FOREST HOME AV
63450147;12/11/2006;04:26 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00932445989383, -87.932114615558];1938 S 15TH PL
63440126;12/10/2006;03:38 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01542129557399, -87.93755279320804];1508 S COMSTOCK AV
63440127;12/10/2006;03:43 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.012314511541206, -87.92587318088135];1122 W HISTORIC MITCHELL ST
63430060;12/09/2006;10:22 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99722392339434, -87.92995806261165];2615 S 14TH ST
63430081;12/09/2006;12:35 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.007393567026384, -87.93326149711447];2041 S 16TH ST
63430109;12/09/2006;02:25 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02326346768412, -87.91746283236193];516 W NATIONAL AV
63430111;12/09/2006;03:25 PM;2.0;THEFT FROM BUILDING;;;[43.01087249125743, -87.91398951154119];1801 S 3RD ST
63430121;12/09/2006;04:13 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01265929003273, -87.93077756683009];1600 S 15TH ST
63430161;12/09/2006;08:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02537163842195, -87.91565209518618];412 W BRUCE ST
63420038;12/08/2006;09:58 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00277912834279, -87.92612327281414];1103 W LINCOLN AV
63420056;12/08/2006;11:16 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01236956347468, -87.92483152698044];1050 W HISTORIC MITCHELL ST
63420067;12/08/2006;01:04 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.005267450458774, -87.92978898990111];2153 S 14TH ST
63400104;12/06/2006;01:05 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00903054010618, -87.9322094094003];1953 S 15TH PL
63400117;12/06/2006;02:28 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01535611518264, -87.92263106650678];1527 S 9TH ST
63400143;12/06/2006;04:22 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.018071525967926, -87.92016266472388];710 W MADISON ST
63400158;12/06/2006;05:13 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.006327575076455, -87.9283054773503];2100 S 13TH ST
63410011;12/06/2006;05:08 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01760532944775, -87.93057540463978];1316 S 15TH ST
63390081;12/05/2006;01:37 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02331866971551, -87.91693764803088];500 W NATIONAL AV
63390096;12/05/2006;02:59 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0155352142651, -87.92394551731225];1518 S 10TH ST
63390170;12/05/2006;10:03 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02243033527614, -87.91268961368208];837 S 2ND ST
63380102;12/04/2006;04:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.014491329447736, -87.92258288631791];1570 S 9TH ST
63380103;12/04/2006;04:25 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.023301666095634, -87.91132060201502];100 W NATIONAL AV
63380133;12/04/2006;06:57 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00841624562872, -87.9213644662418];1976 S 8TH ST
63370012;12/03/2006;01:02 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0231618380315, -87.91635973972521];467 W NATIONAL AV
63370064;12/03/2006;09:39 AM;6.0;THEFT FROM BUILDING;;;[43.02172833527612, -87.93307807703836];915 S CESAR E CHAVEZ DR
63370100;12/03/2006;02:09 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02673478711987, -87.91103491459444];420 S 1ST ST
63370106;12/03/2006;03:13 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0101294767734, -87.93049363780366];1433 W BURNHAM ST
63360118;12/02/2006;08:37 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02207233168631, -87.91695114664728];501 W WALKER ST
63350103;12/01/2006;07:14 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01390753427779, -87.92407902986305];1609 S 10TH ST
63640163;12/30/2006;04:39 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.9810006233483, -87.92319343756124];911 W MORGAN AV
63640170;12/30/2006;05:15 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.98761867055225, -87.94117857372014];3133 S 21ST ST
63640202;12/30/2006;08:21 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.95399316180968, -87.93414347013695];4974 S 16TH ST
63630146;12/29/2006;02:43 PM;6.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;[42.9798337543713, -87.93879154097155];3559 S 20TH ST
63630219;12/29/2006;10:12 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.94702908964743, -87.94283801543632];5369 S 22ND PL
63620084;12/28/2006;11:20 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00654148124544, -87.93559336372554];1801 W BECHER ST
63620147;12/28/2006;05:23 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.988275484563665, -87.93183102844941];1515 W OKLAHOMA AV
63610070;12/27/2006;10:49 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.97956333527614, -87.93156497013695];3568 S 15TH ST
63610166;12/27/2006;05:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.978708670552265, -87.93155244460172];3616 S 15TH ST #A
63600145;12/26/2006;03:19 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.98833550432783, -87.93234947155058];1526 W OKLAHOMA AV
63600010;12/25/2006;10:25 PM;2.0;THEFT FROM BUILDING;;;[42.97368890071269, -87.91783490071268];527 W HOWARD AV
63560108;12/22/2006;02:15 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[42.99154599325103, -87.9920660630544];2621 W KINNICKINNIC RIVER PK
63550094;12/21/2006;10:03 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.92622961809684, -87.93046145498815];6541 S 13TH ST
63550217;12/21/2006;09:41 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.968043943101186, -87.90944297013695];4200 S HOWELL AV
63540127;12/20/2006;04:38 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.960384000000005, -87.91112906376547];4601 S 1ST ST
63540148;12/20/2006;06:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.959387460470744, -87.929622];1300 W LAYTON AV
63530019;12/19/2006;03:17 AM;6.0;THEFT FROM MOTOR VEHICLE;DISORDERLY CONDUCT;;[42.97381748124544, -87.94450366763806];2327 W HOWARD AV
63520148;12/18/2006;05:45 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.92389897446478, -87.93663549567216];6672 S 17TH ST
63510090;12/17/2006;10:28 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.96201050432784, -87.93315221579432];1544 W ARMOUR AV
63470032;12/13/2006;08:32 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.977104742714516, -87.9362544884588];3712 S 18TH ST
63470048;12/13/2006;09:30 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.98032825145711, -87.9339400226497];3531 S 16TH ST
63470053;12/13/2006;10:08 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.97579074271454, -87.9363039884588];3776 S 18TH ST
63470123;12/13/2006;03:25 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.947421851520524, -87.91197953220032];180 W GRANGE AV
63470196;12/13/2006;08:10 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.959364963771364, -87.91956067927936];600 W LAYTON AV
63460179;12/12/2006;03:07 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00079467055227, -87.93706397013695];2414 S 19TH ST
63450122;12/11/2006;02:31 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.960474159508685, -87.93883026725115];4612 S 20TH ST
63440122;12/10/2006;03:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.980216467684116, -87.92509155828381];974 W EDEN PL
63440144;12/10/2006;03:34 PM;2.0;THEFT FROM BUILDING;;;[42.92134170745578, -87.93677607559606];6796 S 17TH ST
63440145;12/10/2006;05:15 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.952607413266776, -87.91367450620375];5050 S 2ND ST
63430053;12/09/2006;09:05 AM;6.0;THEFT FROM BUILDING;;;[42.9903453141843, -87.948063093341];3006 S 27TH ST
63430091;12/09/2006;01:29 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.941347386346585, -87.92953002264969];5679 S 13TH ST
63430116;12/09/2006;03:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.004294717179306, -87.93437543738835];2214 S 17TH ST
63420031;12/08/2006;07:38 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.99079541909515, -87.93262805539827];2953 S 15TH PL
63420094;12/08/2006;04:30 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.95104968269431, -87.93405164599471];1641 W EDGERTON AV
63410038;12/07/2006;09:07 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.94970550678067, -87.92287216763806];827 W ABBOTT AV
63410086;12/07/2006;11:48 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.957313805441736, -87.90981854053793];4747 S HOWELL AV
63400150;12/06/2006;04:39 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.935733899905806, -87.94759233278754];6039 S 26TH ST
63390067;12/05/2006;11:18 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.928111878356134, -87.93040502480846];6401 S 13 TH
63390163;12/05/2006;09:36 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.960640458010104, -87.94371189880282];4524 S 23RD ST
63370104;12/03/2006;02:37 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.97481241307652, -87.94510465813067];2433 W TRIPOLI AV
63370118;12/03/2006;04:33 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.96909672300768, -87.91197541185313];4144 S 1ST PL
63360025;12/02/2006;08:26 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.934482586733225, -87.93681850822297];6085 S 18TH ST
63360041;12/02/2006;10:59 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.966486511541206, -87.91119047155058];136 W BOLIVAR AV
63350085;12/01/2006;05:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.93518021732352, -87.91005847388692];6023 S HOWELL AV
63650031;12/31/2006;03:15 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.9823252142651, -87.87601247013696];3412 S INDIANA AV
63650032;12/31/2006;03:15 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.9823252142651, -87.87601247013696];3412 S INDIANA AV
63650075;12/31/2006;10:23 AM;2;THEFT FROM MOTOR VEHICLE;;;[43.00347728810082, -87.90703507672124];2208 S AUSTIN ST
63650082;12/31/2006;10:58 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.98778525084276, -87.87587784396148];3119 S INDIANA AV
63650089;12/31/2006;10:02 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.99903832944776, -87.90476297013694];2504 S HOWELL AV
63650100;12/31/2006;12:49 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98363145045877, -87.87602854818492];3337 S INDIANA AV
63650109;12/31/2006;02:05 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;[42.995552055780855, -87.90268675050702];2700 S ADAMS AV
63650152;12/31/2006;06:33 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.99304432944774, -87.8884595809335];2771 S LINEBARGER TR
63630041;12/29/2006;07:42 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.981793575076466, -87.87953402120739];3440 S PENNSYLVANIA AV
63620134;12/28/2006;03:06 PM;2;THEFT FROM MOTOR VEHICLE;;;[43.004991827253995, -87.9071982596314];2161 S ROBINSON AV
63610116;12/27/2006;02:21 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.985935586733234, -87.92642854818492];3221 S 11TH ST
63610121;12/27/2006;02:17 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.993695474032094, -87.90799369025909];201 E MONTANA ST
63600027;12/26/2006;05:31 AM;2;THEFT FROM MOTOR VEHICLE;;;[43.002832487881896, -87.913584];245 W LINCOLN AV
63600084;12/26/2006;10:12 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.98735761809684, -87.87938898990112];3129 S PENNSYLVANIA AV
63600130;12/26/2006;01:55 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98666345325739, -87.88019349708581];2344 E FERNWOOD AV
63600134;12/26/2006;02:19 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00551276602806, -87.91689084779826];2143 S 5TH ST
63590104;12/25/2006;02:31 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98657111539568, -87.89922368523271];802 E EUCLID AV
63590126;12/25/2006;05:21 PM;2;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[42.98585386372554, -87.92156757372014];3227 S 8TH ST
63590141;12/25/2006;08:57 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98557441326679, -87.92636297013695];3238 S 11TH ST
63570072;12/23/2006;09:35 AM;2;THEFT FROM MOTOR VEHICLE;;;[43.006551324900954, -87.90401742969094];2040 S ALLIS ST
63570134;12/23/2006;02:16 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00297878224162, -87.9078635199442];200 E LINCOLN AV
63560079;12/22/2006;11:46 AM;2;THEFT FROM MOTOR VEHICLE;;;[43.006757481245465, -87.90496208381903];375 E BECHER ST
63560103;12/22/2006;02:29 PM;2;THEFT FROM MOTOR VEHICLE;;;[43.006551324900954, -87.90401742969094];2040 S ALLIS ST
63560117;12/22/2006;03:43 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.986159664723885, -87.92753543738836];3210 S 12TH ST
63550204;12/21/2006;08:31 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.977281070522935, -87.90940625590007];3700 S HOWELL AV
63540101;12/20/2006;02:00 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.973380586733214, -87.89956105929342];3911 S PINE AV
63540138;12/20/2006;05:24 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.005751407438396, -87.91871500288553];2130 S 6TH ST
63530031;12/19/2006;07:37 AM;2;THEFT FROM MOTOR VEHICLE;;;[43.00191058673323, -87.90479806318855];2345 S HOWELL AV
63530035;12/19/2006;07:01 AM;2;THEFT FROM MOTOR VEHICLE;;;[43.00189065889549, -87.90689597287825];2342 S AUSTIN ST
63530061;12/19/2006;09:43 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.989525444630374, -87.89432907372014];3003 S CLEMENT AV
63530146;12/19/2006;04:50 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98830947879261, -87.93037333236194];1400 W OKLAHOMA AV
63520085;12/18/2006;12:29 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.998418419095174, -87.92129854818492];2535 S 8TH ST
63520092;12/18/2006;01:14 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.9917310313636, -87.91906055539827];2905 S 6TH ST
63520147;12/18/2006;05:35 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.98725716180968, -87.92751293738836];3140 S 12TH ST
63500038;12/16/2006;05:30 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.99695898918172, -87.89916678331011];806 E POTTER AV
63500046;12/16/2006;07:56 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.98671883819031, -87.92519907372014];3167 S 10TH ST
63500095;12/16/2006;11:56 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.99559748124545, -87.90177133236193];537 E RUSSELL AV
63500127;12/16/2006;02:53 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.999056077990645, -87.91693246292358];2502 S 5TH ST
63500136;12/16/2006;03:55 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.99833901425289, -87.89384606812197];2555 S BAY ST
63480060;12/14/2006;09:40 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.999695748542905, -87.89668240074464];2442 S LOGAN AV
63480170;12/14/2006;04:45 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99553641935496, -87.88677249489277];2723 S WENTWORTH AV
63470039;12/13/2006;08:50 AM;2;THEFT FROM MOTOR VEHICLE;;;[43.00493550874256, -87.91692050432783];2171 S 5TH ST
63470178;12/13/2006;07:31 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.987689032517444, -87.91689921902656];500 W OKLAHOMA AV
63460132;12/12/2006;11:37 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99815607799064, -87.91790498124544];2544 S 5TH PL
63460197;12/12/2006;04:04 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.998247670552246, -87.92008804818492];2543 S 7TH ST
63460264;12/12/2006;08:11 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.99322558673322, -87.90933852264969];2821 S GREELEY ST
63450032;12/11/2006;08:35 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.98220125728548, -87.92769004097156];3427 S 12TH ST
63430045;12/09/2006;08:51 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99286558673322, -87.92626107372014];2835 S 11TH ST
63430077;12/09/2006;11:37 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.99376943049212, -87.88486578977425];2010 E ESTES ST
63420036;12/08/2006;09:08 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.99057858090484, -87.92744543738836];2960 S 12TH ST
63420120;12/08/2006;06:28 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.991844073739585, -87.9274187322648];2900 S 12TH ST
63410075;12/07/2006;12:00 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.99290352036315, -87.9249546698716];2840 S 10TH ST
63410083;12/07/2006;12:48 PM;2;THEFT FROM MOTOR VEHICLE;;;[43.00502677739635, -87.90598703984638];2165 S KINNICKINNIC AV
63410177;12/07/2006;08:50 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99646949988902, -87.91224545362982];2650 S CHASE AV
63390044;12/05/2006;09:51 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.99839812754955, -87.91705199989218];2549 S 5TH ST
63390158;12/05/2006;08:51 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.99262141326679, -87.92619541185313];2844 S 11TH ST
63390160;12/05/2006;09:08 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.99874545657562, -87.90435947155058];414 E HOMER ST
63380076;12/04/2006;02:32 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.99671203523009, -87.89964562003007];729 E POTTER AV
63380097;12/04/2006;04:17 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99041758673323, -87.92510907372014];2969 S 10TH ST
63380123;12/04/2006;05:50 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.98538558090485, -87.91431441848958];3200 S 3RD ST
63380152;12/04/2006;09:15 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98249411023394, -87.91137282108511];150 W HOLT AV
63370061;12/03/2006;09:31 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.974208052455424, -87.88705547013694];3862 S KANSAS AV
63370078;12/03/2006;11:59 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.987032863725545, -87.92760101543632];3151 S 12TH ST
63370115;12/03/2006;04:00 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98975611039464, -87.9287124124476];3014 S 13TH ST
63370175;12/03/2006;11:14 PM;2;THEFT FROM MOTOR VEHICLE;;;[43.00323710713255, -87.90479013962133];2265 S HOWELL AV
63360049;12/02/2006;12:42 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98043507799065, -87.89687544460172];3520 S LOGAN AV
63360078;12/02/2006;03:14 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.98697016763808, -87.92155857372015];3157 S 8TH ST
63360079;12/02/2006;03:16 PM;2;THEFT FROM MOTOR VEHICLE;;;[42.973759486005974, -87.8866425];1812 E HOWARD AV
63360111;12/02/2006;07:02 PM;NONE;THEFT FROM MOTOR VEHICLE;;;[42.99670585471508, -87.88303603800541];2300 E NOCK ST
63350050;12/01/2006;11:09 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.99303541326677, -87.92741244460173];2826 S 12TH ST
63350055;12/01/2006;11:30 AM;2;THEFT FROM MOTOR VEHICLE;;;[42.99115774405067, -87.92869191958067];2932 S 13TH ST
63350076;12/01/2006;03:08 PM;2;THEFT FROM MOTOR VEHICLE;;;[43.002919521207396, -87.8988735];805 E LINCOLN AV #2
63650018;12/31/2006;02:31 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05273749321933, -87.92643369415423];1130 W WALNUT ST
63650019;12/31/2006;02:31 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05273749321933, -87.92643369415423];1130 W WALNUT ST
63650127;12/31/2006;03:40 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06522530391251, -87.93251490463977];2550-A N 16TH ST
63650176;12/31/2006;09:03 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0699690058284, -87.96450763200394];2809 N 41ST ST
63640108;12/30/2006;11:36 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.059892115960054, -87.93756565211982];2250 N 20TH ST
63630044;12/29/2006;07:59 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06163093363088, -87.96347884786402];2357 N 40TH ST
63630081;12/29/2006;12:06 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05855059230181, -87.93609456797866];1844 W FOND DU LAC AV
63630109;12/29/2006;02:19 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05936663286714, -87.9272448354458];2200 N TEUTONIA AV
63630138;12/29/2006;04:18 PM;3.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.06070420944148, -87.95684529055853];3424 W NORTH AV
63630155;12/29/2006;06:19 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05212071717929, -87.92998294070658];1636 N 14TH ST
63620034;12/28/2006;07:37 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.052811817867656, -87.94409957173538];2400 W WALNUT ST
63620073;12/28/2006;09:57 AM;3.0;THEFT FROM BUILDING;;;[43.06603351933147, -87.95146088773156];3000 W CLARKE ST
63620141;12/28/2006;05:02 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06511733527614, -87.95629063200396];2537 N 34TH ST
63610035;12/27/2006;08:16 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06554058673322, -87.9749891281088];2561 N 49TH ST
63610085;12/27/2006;10:01 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06699439129658, -87.94731840232775];2650 N 27TH ST
63610125;12/27/2006;02:50 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.068834701915875, -87.92400752654483];2753 N 10TH ST
63610188;12/27/2006;06:52 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;[43.0635054970858, -87.97745441517137];2450 N 51ST ST
63610221;12/27/2006;07:58 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.06748400000001, -87.97236491517137];2666 N 47TH ST
63610224;12/27/2006;10:03 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.05728747155058, -87.95630335688755];2040 N 34TH ST
63600037;12/26/2006;07:31 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;[43.059078, -87.96744241185313];2184 N SHERMAN BL
