Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
62890094;10/16/2006;09:31 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.02309600000001, -87.94631644791994];744 S 26TH ST
62890118;10/16/2006;11:38 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.02563225931141, -87.94840406480046];2749 W EVERGREEN LA
62890143;10/16/2006;01:38 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.00779437552653, -87.94170162686805];2031 S MUSKEGO AV
62890218;10/16/2006;05:52 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.019532, -87.94224911757723];1121 S 23RD ST
62880120;10/15/2006;12:29 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.0141854532574, -87.93842366472387];2004 W LAPHAM ST
62880140;10/15/2006;02:01 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.005518612268446, -87.94655808482864];2155 S 26TH ST
62880144;10/15/2006;01:39 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.02024283236193, -87.94903388631792];1034 S 28TH ST
62880169;10/15/2006;05:08 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01374416180968, -87.95266343738835];1612 S 31ST ST #LOWER
62870118;10/14/2006;04:38 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01417634263704, -87.95181416193151];3020 W LAPHAM ST
62870154;10/14/2006;05:03 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01122217149772, -87.94531376685082];2515 W MAPLE ST
62860079;10/13/2006;12:19 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.02382443161731, -87.95296433250617];3110 W PIERCE ST
62860155;10/13/2006;02:50 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.00499234014396, -87.94935336353521];2800 W GRANT ST
62860207;10/13/2006;10:41 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.012487460470744, -87.95347297446477];3122 W MITCHELL ST
62850112;10/12/2006;02:41 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.987618419095156, -87.95227055539827];3137 S 30TH ST
62850207;10/12/2006;09:46 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.00897424562871, -87.94226597013694];1958 S 23RD ST
62840095;10/11/2006;11:51 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.01235751399403, -87.93910294463038];2029 W MITCHELL ST
62840245;10/11/2006;07:52 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01418713800817, -87.95065267092002];2924 W LAPHAM ST
62830029;10/10/2006;06:01 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.021350083819044, -87.95028109925535];925 S 29TH ST
62820026;10/09/2006;06:22 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.98837721182599, -87.9556536272157];3106 S 33RD ST
62800011;10/07/2006;01:01 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.018541497085806, -87.9563529190665];1220 S 34TH ST
62800117;10/07/2006;02:57 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01032118182649, -87.95897358755059];3600 W BURNHAM ST
62790170;10/06/2006;06:23 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.011186539529255, -87.94037300291419];2133 W MAPLE ST
62770020;10/04/2006;03:09 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.023717000000005, -87.93947854818492];719 S 21ST ST
62770058;10/04/2006;10:23 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.014037506780674, -87.95695402553523];3413 W LAPHAM ST
62770151;10/04/2006;02:44 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01182163976256, -87.94231984836495];1751 S 23RD ST
62770212;10/04/2006;09:02 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01872807660566, -87.95999445571023];1206 S 37TH ST
62760113;10/03/2006;12:35 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.989363497085805, -87.95676594460173];3048 S 34TH ST
62760197;10/03/2006;06:57 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.98902258673323, -87.96912807372014];3053 S 44TH ST
62760204;10/03/2006;07:16 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.018902335276124, -87.95143344460172];1202 S 30TH ST
62740187;10/01/2006;10:41 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.0122733366219, -87.96026048309007];1700 S 37TH ST
63040045;10/31/2006;06:53 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.17930222906262, -88.03154178543814];9657 W BEATRICE ST
63040061;10/31/2006;07:15 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.1793822272163, -88.03218839350106];9727 W BEATRICE ST #8
63040090;10/31/2006;10:12 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.13461407799065, -87.9770363280341];6428 N 52ND ST
63030079;10/30/2006;09:19 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.13924086372555, -88.00481015032581];6659 N 75TH ST
63030087;10/30/2006;10:04 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.14738600000001, -88.01792120139626];7129 N 86TH ST
63030186;10/30/2006;04:01 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.182685006376644, -88.02564869401];9281 W ALLYN ST
63030285;10/30/2006;10:55 PM;4.0;MOTOR VEHICLE THEFT;THEFT FROM MOTOR VEHICLE;;;[43.12351942492353, -87.98729158814686];5821 N 61ST ST
63020018;10/29/2006;01:58 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.138043968636396, -88.0055248968495];6610 N 76TH ST
63020171;10/29/2006;12:41 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.184429134971175, -88.00277515337177];9102 N 75TH ST
63010163;10/28/2006;03:01 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.133803919433774, -87.97630914056053];5101 W MILL RD
63010169;10/28/2006;05:16 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.116426754371275, -87.97750962479059];5433 N 52ND ST
63000083;10/27/2006;10:01 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.177659526113075, -88.0193406319753];8711 W BROWN DEER RD
62990039;10/26/2006;05:50 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.143219578106226, -88.0221039923826];8841 W DALLAS ST
62990094;10/26/2006;05:17 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.13426050822298, -88.02111239064574];8750 W MILL RD
62990145;10/26/2006;05:43 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.184485464365885, -88.00362111073923];7500 W NORTHRIDGE LAKES BL
62980173;10/25/2006;04:13 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.12206852844943, -87.98732916475252];5739 N 61ST ST
62970062;10/24/2006;08:47 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.11507566472389, -87.97135760646873];5357 N 47TH ST
62970119;10/24/2006;01:59 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.161181143101025, -87.98486254794103];7878 N 60TH ST
62970211;10/24/2006;09:38 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.13385251731225, -87.98057002553523];5501 W MILL RD
62960034;10/23/2006;06:25 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.116426754371275, -87.97750962479059];5433 N 52ND ST
62960171;10/23/2006;05:57 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.141928460153636, -88.01881747282];8627 W DALLAS ST
62960193;10/23/2006;08:08 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.12298550152922, -87.98730909146508];5803 N 61ST ST
62960210;10/23/2006;09:37 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.11339241326678, -87.9676358280341];5264 N 44TH ST
62970002;10/23/2006;10:06 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.179522367505115, -88.03227989436799];9620 W BEATRICE ST
62940074;10/21/2006;07:29 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.167769553984634, -88.04449118264077];8243 N 107TH ST
62940102;10/21/2006;11:17 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.15117387898897, -88.00511241127622];7330 N 76TH ST
62940225;10/21/2006;08:17 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.15202170191586, -88.018201092042];7381 N 86TH ST
62950002;10/21/2006;11:06 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.17852520677223, -88.02835807696556];8836 N 95TH ST
62930183;10/20/2006;05:51 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.13901831771302, -88.00480858444963];6641 N 75TH ST
62920014;10/19/2006;01:55 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.17786551925564, -88.02851668186702];9500 W BROWN DEER RD
62920058;10/19/2006;09:50 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.182236608113506, -88.02836231891615];9071 N 95TH ST #G
62920114;10/19/2006;03:19 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.180539694702496, -88.01568161036386];8945 N 85TH ST #205
62920121;10/19/2006;01:25 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.14433206797866, -88.02008012421366];8717 W PETERSIK ST
62920191;10/19/2006;07:27 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.11943051933149, -87.98704352983438];6000 W SILVER SPRING DR
62910153;10/18/2006;05:16 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.15765553427781, -88.00660112868573];7677 N 78TH ST
62910212;10/18/2006;07:37 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.184209528420766, -88.01383418748914];8341 W NORTHRIDGE CT
62900180;10/17/2006;07:14 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.1349724773503, -87.99622216763807];6739 W BRENTWOOD AV
62910004;10/17/2006;10:57 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.13784057395129, -88.01934276744169];6609 N 86TH ST
62890104;10/16/2006;10:25 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.118847974464785, -87.97748818307439];5565 N 52ND ST
62890108;10/16/2006;10:21 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.148424537798505, -87.98356138343239];5701 W GOOD HOPE RD
62890205;10/16/2006;03:53 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.18337606675138, -88.02806409751393];9520 W ALLYN ST
62900008;10/16/2006;11:44 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.14963644991051, -88.01810731943576];7250 N 86TH ST
62880167;10/15/2006;05:24 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.14118972657986, -87.9783923182689];5315 W GREEN TREE RD
62880225;10/15/2006;10:43 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.13419147489747, -88.00257133236194];7312 W MILL RD
62890009;10/15/2006;09:50 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.161164392174946, -87.98495015479787];7883 N 60TH ST
62870139;10/14/2006;02:57 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.17267293923469, -88.00713951154118];7688 W WABASH CT
62870141;10/14/2006;05:07 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.11300633527614, -87.96652910646873];5247 N SHERMAN BL
62860060;10/13/2006;10:31 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.184485464365885, -88.00362111073923];7500 W NORTHRIDGE LAKES BL
62860062;10/13/2006;09:31 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.15873650764606, -87.98552133527612];6036 W PORT AV
62790157;10/11/2006;04:22 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.128745519331474, -87.98151052553523];5500 W DOUGLAS AV
62840025;10/11/2006;05:30 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.14757446462568, -88.02270324381104];8920 W HELENA ST
62840056;10/11/2006;08:31 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.159212272548935, -88.00471288848229];7776 N 76TH ST #1
62840238;10/11/2006;07:14 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.16526788669525, -88.00542291360682];7650 W TOWER AV
62840262;10/11/2006;09:23 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.1887962924869, -88.00827429981584];7901 W GLENBROOK RD
62830008;10/10/2006;12:23 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.183934359707294, -88.01711077555181];9151 N 86TH CT
62830069;10/10/2006;08:31 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.14842447013695, -87.98508352553522];5909 W GOOD HOPE RD
62830180;10/10/2006;06:11 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.15171946624182, -88.00596255107045];7619 W CLINTON AV
62830242;10/10/2006;10:35 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.1887962924869, -88.00827429981584];7901 W GLENBROOK RD
62820054;10/09/2006;08:35 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.187249438427564, -88.00272881605929];9139 N 75TH ST #D
62810140;10/08/2006;02:37 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.174153563391044, -88.0411956969815];8605 N GRANVILLE RD #4
62790024;10/06/2006;01:31 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.177277619481806, -88.04433020860961];8775 N 107TH ST
62790154;10/06/2006;04:38 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.123555498470786, -87.98590544503534];5840 N 60TH ST
62790179;10/06/2006;07:14 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.181971063103674, -88.00199498504077];7223 W MARINE DR
62780048;10/05/2006;08:06 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.13459450652088, -88.01547583094829];6416 N 84TH ST
62770074;10/04/2006;12:16 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.14139254674262, -88.0077409417162];7801 W GREEN TREE RD
62770103;10/04/2006;02:30 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.12549311475749, -87.98818557016959];5936 N 62ND ST
62750039;10/02/2006;06:55 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.11406744463039, -87.97016060646872];5311 N 46TH ST
62750160;10/02/2006;03:39 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.18499533896973, -88.01435982376891];9200 N JADAM LA
62750174;10/02/2006;03:55 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.147205245628726, -87.98546387795072];7100 N 60TH ST
62740053;10/01/2006;09:25 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.17343990817241, -88.04059020091472];8569 N GRANVILLE RD
