Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
62670050;09/24/2006;07:10 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.13384648124545, -87.977592];5217 W MILL RD
62670203;09/24/2006;09:35 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.11315958673322, -87.97016960646873];5253 N 46TH ST
62660030;09/23/2006;12:43 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.115780680564235, -87.9854820674304];5822 W CUSTER AV
62660102;09/23/2006;11:30 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.170676450718574, -88.03803748490945];8401 N GRANVILLE RD
62640046;09/21/2006;08:40 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.160099971694805, -87.98500062103874];7817 N 60TH ST
62620015;09/19/2006;01:16 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.17169948514061, -88.00583244503441];7603 W DONNA CT
62590129;09/16/2006;02:25 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.134553005828394, -87.97962010315051];6425 N 54TH ST #1
62550116;09/12/2006;01:53 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.14870145859295, -87.991353];6200 W GOOD HOPE RD
62500059;09/07/2006;11:16 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.127260742714526, -87.98718763200395];6025 N 61ST ST
62490104;09/06/2006;11:54 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.148424537798505, -87.98356138343239];5701 W GOOD HOPE RD
62470029;09/04/2006;02:40 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.172816110598674, -88.00673167906862];7648 W WABASH CT
62450052;09/02/2006;06:33 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.111986504327824, -87.97300297446478];4808 W VILLARD AV
62440053;09/01/2006;06:53 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.115139335276126, -87.97381767586103];5361 N 49TH ST
62440141;09/01/2006;03:11 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.15696146572222, -88.00654637520941];7642 N 78TH ST
