Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
60740149;03/15/2006;06:36 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0356152514571, -87.96275494791995];436 N 39TH ST
60730034;03/14/2006;07:54 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.034761981557125, -88.01358027502842];363 N HONEY CREEK PK
60720044;03/13/2006;09:10 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06124440921736, -87.97985091777078];2330 N 53RD ST
60720055;03/13/2006;08:33 AM;7.0;THEFT FROM BUILDING;;;[43.07114565889549, -87.97971391185312];2862 N 53RD ST
60720078;03/13/2006;11:19 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.034193000000016, -87.98602105208005];305 N 59TH ST
60720118;03/13/2006;02:36 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08273039745507, -87.99816468218036];6860 W APPLETON AV
60720164;03/13/2006;05:58 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.068128514744416, -87.99751141140649];6800 W CENTER ST
60720190;03/13/2006;08:33 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.028781976348085, -87.97877566764105];100 N MITCHELL BL
60710086;03/12/2006;03:12 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02569908575227, -88.01717590230344];500 S 84TH ST
60710099;03/12/2006;04:55 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.088056492353964, -88.00681066763806];7527 W MELVINA ST
60700062;03/11/2006;08:41 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.037352335276125, -87.97985544460172];530 N 53RD ST
60700076;03/11/2006;10:15 AM;3.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.03870449567217, -87.98061133236193];5321 W WISCONSIN AV
60700085;03/11/2006;10:44 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.039476419095166, -87.97992861368208];723 N 53RD ST
60700117;03/11/2006;02:25 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03977050432783, -87.98216336081136];5502 W WELLS ST
60690129;03/10/2006;03:52 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06573741326679, -87.97863488631792];2568 N 52ND ST
60700001;03/10/2006;10:43 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.086316642506866, -87.99968674121396];7031 W BECKETT AV
60680038;03/09/2006;08:50 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.076875193732896, -88.00723465229137];3202 N 76TH ST
60680065;03/09/2006;10:51 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.0754025004327, -88.00338264210284];7240 W BURLEIGH ST
