;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
38;63250232;11/21/2006;03:55 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.112689522621025, -87.96626588184586];5230 N SHERMAN BL
39;63250310;11/21/2006;09:41 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11480047013695, -87.94806227699232];2801 W CUSTER AV
40;63240017;11/20/2006;01:43 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.112754555369605, -87.95514233524747];5236 N 34TH ST #APTA
41;63220010;11/18/2006;12:55 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.10967558090485, -87.94521338631792];5060 N 26TH ST
42;63220011;11/18/2006;12:50 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.10911729297416, -87.95653678219848];5049 N 35
43;63220012;11/18/2006;12:50 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.10911729297416, -87.95653678219848];5049 N 35TH ST
44;63220182;11/18/2006;08:07 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.109801717179295, -87.93647492627986];5070 N 20TH ST
45;63210076;11/17/2006;11:01 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.106536652316585, -87.9615612541799];4909 N 39TH ST
46;63210086;11/17/2006;11:30 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.11101705245542, -87.93446340463977];5144 N 19TH ST
47;63210094;11/17/2006;12:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09512837414156, -87.9417807512842];4290 N TEUTONIA AV
48;63210120;11/17/2006;01:58 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09207391701769, -87.92423131637733];4118 N GREEN BAY AV
49;63210173;11/17/2006;06:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09130722009348, -87.94342292627985];4070 N 24TH PL
