Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
83350104;11/30/2008;03:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09919710796927, -87.94919863200396];4505 N 29TH ST
83350148;11/30/2008;08:31 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.131062431563954, -87.96287533074656];4017 W DOUGLAS AV
83340136;11/29/2008;07:00 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09776054674262, -87.93566052844942];1973 W LAWRENCE AV
83330084;11/28/2008;02:37 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12305841326679, -87.95610533524747];5802 N 35TH ST
83320036;11/27/2008;08:29 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.1525511618097, -87.96372638631792];7416 N 42ND ST
83320037;11/27/2008;08:40 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.1525511618097, -87.96372638631792];7416 N 42ND ST
83320089;11/27/2008;05:22 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09117052426583, -87.93825811076789];2061 W ATKINSON AV
83320090;11/27/2008;06:34 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09117052426583, -87.93825811076789];2061 W ATKINSON AV
83310121;11/26/2008;04:59 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.092269863725534, -87.934339092042];4131 N 19TH ST
83300003;11/25/2008;12:14 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09304630746491, -87.94683059583795];4208 N 27TH ST
83290063;11/24/2008;11:57 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09571753427781, -87.92812759925536];4335 N 14TH ST
83290121;11/24/2008;04:33 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10906371717931, -87.93649587131426];5038 N 20TH ST
83290140;11/24/2008;06:13 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08978762106314, -87.93883689398197];4000 N TEUTONIA AV
83290161;11/24/2008;11:13 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.099486826533564, -87.9466959190665];4520 N 27TH ST #3
83280106;11/23/2008;05:03 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.091846800998326, -87.94188390463978];4112 N 24TH ST
83260023;11/21/2008;08:38 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09856843770549, -87.94892710087149];2826 W ATKINSON AV
83260061;11/21/2008;12:58 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11436075698016, -87.93387120310129];5353 N GREEN BAY AV
83260078;11/21/2008;03:39 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.10946377240468, -87.9622557093021];5045 N HOPKINS ST
83250070;11/20/2008;01:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0903892200935, -87.94084388631792];4026 N 23RD ST
83250121;11/20/2008;07:29 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.092067842605054, -87.9400393407874];4126 N TEUTONIA AV
83230103;11/18/2008;03:06 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.116973994171616, -87.96344234635598];5460 N 41ST ST
83230140;11/18/2008;05:40 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.104222167638056, -87.95042016475253];4785 N 30TH ST
83220006;11/17/2008;12:08 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;[43.12651558633518, -87.96514882706234];4237 W FLORIST AV
83220024;11/17/2008;06:24 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.121913443793666, -87.9511305717869];5743 N TEUTONIA AV
83210074;11/16/2008;11:09 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.15092546047075, -87.96109033236193];3926 W CLINTON AV
83210089;11/16/2008;12:47 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11480047013695, -87.94806227699232];2801 W CUSTER AV
83200063;11/15/2008;01:40 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.093914117280896, -87.93102843534938];1630 W OLIVE ST
83200118;11/15/2008;03:24 PM;7.0;THEFT FROM BUILDING;;;;;[43.11092056774676, -87.96929791134518];4526 W EGGERT PL
83190059;11/14/2008;10:36 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.11833497446477, -87.95502639353127];5542 N 34TH ST
83190104;11/14/2008;02:38 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10993783819032, -87.95284062479058];5107 N 32ND ST
83180041;11/13/2008;09:58 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.15339448014892, -87.95837774649408];7463 N TEUTONIA AV
83180053;11/13/2008;10:04 AM;7.0;THEFT FROM BUILDING;;;;;[43.10343900000001, -87.94905638631792];4742 N 29TH ST
83180116;11/13/2008;05:23 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.108309486005965, -87.96601333236194];4230 W FAIRMOUNT AV
83170089;11/12/2008;03:20 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09061453427779, -87.93568759925536];4043 N 19TH PL
83160104;11/11/2008;02:28 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.1083905562457, -87.9409386541818];2300 W FAIRMOUNT AV
83160138;11/11/2008;06:18 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.105094413266784, -87.9626633280341];4820 N 40TH ST
83150096;11/10/2008;10:58 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08985048600596, -87.94537164308379];2522 W CAPITOL DR
83150150;11/10/2008;03:23 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08980646047076, -87.94221322009349];2400 W CAPITOL DR
83150198;11/10/2008;07:48 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.095618534277804, -87.92813757372015];4329 N 14TH ST
83140045;11/09/2008;08:33 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.12864103665452, -87.96471433457444];6113 N 42ND ST
83140067;11/09/2008;11:53 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09633780099833, -87.93048391185313];4362 N 16TH ST
83140098;11/09/2008;04:33 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.1183061618097, -87.96226388631791];5538 N 40TH ST
83140112;11/09/2008;05:54 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.13407283363709, -87.96614687522782];4300 W MILL RD
83130144;11/08/2008;07:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.107165303912524, -87.93399233524747];4930 N 19TH ST
83120029;11/07/2008;07:37 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09118882653357, -87.93312541185313];4074 N 18TH ST
83120037;11/07/2008;08:17 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10309514461301, -87.93215939950389];4728 N PARKWAY AV
83120038;11/07/2008;08:21 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09265736663974, -87.92945059925536];4155 N 15TH ST
83120323;11/07/2008;04:58 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.109037680824024, -87.96329889713795];5034 N 41ST ST
83120371;11/07/2008;08:48 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11364951485942, -87.94429158090485];2500 W ROHR AV
83110050;11/06/2008;10:21 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09115388481737, -87.94689489353127];4060 N 27TH ST
83100124;11/05/2008;04:08 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.107427005828384, -87.94533912479058];4935 N 26TH ST
83090115;11/04/2008;03:09 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.10370866472388, -87.9516428280341];4754 N 31ST ST
83090147;11/04/2008;06:41 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08973945715252, -87.93964110410279];2200 W CAPITOL DR
83080056;11/03/2008;10:28 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.114525826533566, -87.96115336078269];5330 N 39TH ST
83080072;11/03/2008;10:08 AM;7.0;THEFT FROM BUILDING;;;;;[43.10686833527612, -87.97765009925536];4915 N 52ND ST
83080139;11/03/2008;04:39 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09318764363206, -87.939370092042];4155 N 22ND ST
83080210;11/03/2008;10:13 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.09608502553522, -87.92691013200395];4353 N 13TH ST
83070116;11/02/2008;03:55 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.1091534970858, -87.95401283524747];5040 N 33RD ST
83060085;11/01/2008;11:05 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12648549145065, -87.96143120881949];3941 W FLORIST AV
83060102;11/01/2008;01:01 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09213617346646, -87.93069056650677];4131 N 16TH ST
83060150;11/01/2008;04:08 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.09075682653355, -87.93066293738836];4054 N 16TH ST
83350092;11/30/2008;02:42 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0625156630971, -87.9788729793895];5208 W MEINECKE AV
83350125;11/30/2008;06:00 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08983555006083, -88.0031532783773];7311 W CAPITOL DR
83340088;11/29/2008;01:09 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.03126401832187, -87.98503907761528];101 S DANA CT
83330134;11/28/2008;07:21 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06071149321932, -87.98137216763806];5428 W NORTH AV
83320035;11/27/2008;08:05 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.077924944745945, -87.98293649290221];5603 W ROOSEVELT DR
83320079;11/27/2008;04:21 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.08348436470649, -87.998778174967];6930 W APPLETON AV
83300032;11/25/2008;07:44 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.073569486005965, -87.9917805];6328 W CHAMBERS ST
83300080;11/25/2008;12:52 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.04968461180192, -87.98374076376727];5626 W VLIET ST
83290061;11/24/2008;11:53 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.072496832361935, -88.0035129190665];2934 N 73RD ST
83280052;11/23/2008;10:38 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07723949708583, -87.98075235356933];3202 N 54TH ST
83280096;11/23/2008;04:19 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03583855272816, -88.01436189312233];8103 W BLUE MOUND RD
83240050;11/19/2008;12:13 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06801049321934, -87.977673];5100 W CENTER ST
83240058;11/19/2008;01:01 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.04589580917459, -87.97146445657425];4607 W JUNEAU AV
83240146;11/19/2008;06:14 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07312785901483, -87.9973938455856];2991 N 68TH ST
83230063;11/18/2008;11:34 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
83220166;11/17/2008;08:09 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0496401143078, -87.98321179688948];5600 W VLIET ST
83200081;11/15/2008;11:34 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06421742019169, -87.9800739034277];5301 W LISBON AV
83200128;11/15/2008;04:47 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06994086372555, -87.98097860646872];2801 N 54TH ST
83200129;11/15/2008;05:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07048145045877, -87.97980852264969];2829 N 53RD ST
83200134;11/15/2008;05:43 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06993065889549, -87.97975547013695];2802 N 53RD ST
83190038;11/14/2008;04:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
83190199;11/14/2008;10:49 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08802199222408, -87.98724680205751];6011 W MELVINA ST
83180074;11/13/2008;01:29 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07445951154119, -87.99312247446477];6502 W MOLTKE AV
83180086;11/13/2008;02:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07626809683213, -87.98381451067581];5629 W AUER AV
83170046;11/12/2008;11:00 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.075502413266776, -87.97847386078269];3100 N 52ND ST
83170057;11/12/2008;11:51 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03322506549717, -88.00596544070658];206 N 75TH ST
