090320082,02/01/2009,"02:18 PM",5,"SIMPLE ASSAULT",,,,,"5071 N 20TH ST",1
090310103,01/31/2009,"05:23 PM",5,"SIMPLE ASSAULT",,,,,"2105 W EGGERT PL",1
090310129,01/31/2009,"08:40 PM",4,"SIMPLE ASSAULT",,,,,"5942 N SHERMAN BL #6",1
090300012,01/30/2009,"02:24 AM",7,"SIMPLE ASSAULT",,,,,"5152 N SHERMAN BL",1
090300023,01/30/2009,"07:52 AM",4,"SIMPLE ASSAULT",,,,,"3510 W VILLARD AV",1
090300127,01/30/2009,"07:11 PM",5,"SIMPLE ASSAULT",,,,,"2041 W ATKINSON AV #20",1
090250054,01/25/2009,"11:40 AM",7,"SIMPLE ASSAULT",,,,,"4965 N HOPKINS ST #8",1
090240095,01/24/2009,"05:36 PM",4,"SIMPLE ASSAULT",,,,,"4224 W VILLARD AV #2",1
090240128,01/24/2009,"09:33 PM",5,"SIMPLE ASSAULT",,,,,"4902 N 21ST ST",1
090220062,01/22/2009,"11:21 AM",5,"SIMPLE ASSAULT",,,,,"2514 W CONGRESS ST",1
090220139,01/22/2009,"08:19 PM",5,"SIMPLE ASSAULT",,,,,"2041 W ATKINSON AV #305",1
090220148,01/22/2009,"08:56 PM",5,"SIMPLE ASSAULT",,,,,"4396 N 27TH ST #APTD",1
090210044,01/21/2009,"10:48 AM",5,"SIMPLE ASSAULT",,,,,"2601 W ATKINSON AV",1
090210072,01/21/2009,"02:10 PM",5,"SIMPLE ASSAULT",,,,,"4868 N 19TH PL",1
090210135,01/21/2009,"06:45 PM",4,"SIMPLE ASSAULT",,,,,"3006 W BOBOLINK AV #1",1
090210163,01/21/2009,"09:41 PM",4,"SIMPLE ASSAULT",,,,,"5977 N 41ST ST",1
090200011,01/20/2009,"01:36 AM",7,"SIMPLE ASSAULT",,,,,"4910 N 39TH ST",1
090200085,01/20/2009,"01:41 PM",4,"SIMPLE ASSAULT",,,,,"5314 N TEUTONIA AV #1",1
090200111,01/20/2009,"05:39 PM",4,"SIMPLE ASSAULT","DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY",,,,"6822 N DARIEN ST #1",1
090200114,01/20/2009,"05:50 PM",7,"SIMPLE ASSAULT",,,,,"4469 N 27TH ST",1
090180025,01/18/2009,"07:04 AM",5,"SIMPLE ASSAULT",,,,,"4133 N 10TH ST #LOWER",1
090160021,01/16/2009,"08:48 AM",5,"SIMPLE ASSAULT",,,,,"4140 N 24TH PL",1
090150092,01/15/2009,"11:27 PM",4,"SIMPLE ASSAULT",,,,,"5229 N 37TH ST",1
090140058,01/14/2009,"02:23 PM",4,"SIMPLE ASSAULT",,,,,"5924 N 38TH ST #UPR",1
090130077,01/13/2009,"01:23 PM",4,"SIMPLE ASSAULT","DISORDERLY CONDUCT",,,,"4010 W GOOD HOPE RD #D",1
090120002,01/12/2009,"12:01 AM",4,"SIMPLE ASSAULT",,,,,"4800 N GREEN BAY AV",1
090110008,01/10/2009,"11:37 PM",4,"SIMPLE ASSAULT",,,,,"2830 W BOBOLINK AV #31",1
090090096,01/09/2009,"05:13 PM",7,"SIMPLE ASSAULT",,,,,"5116 N 49TH ST",1
090090126,01/09/2009,"10:24 PM",7,"SIMPLE ASSAULT",,,,,"5177 N 31ST ST",1
090060043,01/06/2009,"10:23 AM",4,"SIMPLE ASSAULT",,,,,"5230 N SHERMAN BL #4",1
090050105,01/05/2009,"04:02 PM",4,"SIMPLE ASSAULT","ALL OTHER OFFENSES",,,,"7017 N TEUTONIA AV #4",1
090030021,01/03/2009,"04:18 AM",5,"SIMPLE ASSAULT",,,,,"5076 N 20TH ST",1
090020119,01/02/2009,"04:12 PM",4,"SIMPLE ASSAULT",,,,,"5350 N 35TH ST",1
090010104,01/01/2009,"12:19 PM",7,KIDNAPING,"SIMPLE ASSAULT",,,,"4541 N 29TH ST",1
090010162,01/01/2009,"09:26 PM",7,"SIMPLE ASSAULT",,,,,"5086 N 48TH ST",1
090310086,01/31/2009,"03:48 PM",4,"SIMPLE ASSAULT",,,,,"5230 N 84TH ST",1
090310097,01/31/2009,"04:23 PM",4,"SIMPLE ASSAULT",,,,,"7131 W SILVER SPRING DR",1
