Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
111810036;06/30/2011;12:34 AM;4.0;AGGRAVATED ASSAULT;;;;;3402 W THURSTON AV
111810043;06/30/2011;01:35 AM;5.0;MOTOR VEHICLE THEFT;;;;;4240 N 14TH ST
111810123;06/30/2011;12:57 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5300 N 33RD ST
111810195;06/30/2011;06:52 PM;7.0;THEFT FROM BUILDING;;;;;1820 W HAMPTON AV #3
111810215;06/30/2011;09:00 PM;5.0;ROBBERY;;;;;4384 N 27TH ST
111810226;06/30/2011;11:18 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4102 N 27TH ST
111820007;06/30/2011;11:42 PM;5.0;AGGRAVATED ASSAULT;;;;;4446 N 28TH ST
111820023;06/30/2011;09:58 PM;5.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;;1900 W CAPITOL DR
111820029;06/30/2011;11:50 PM;5.0;AGGRAVATED ASSAULT;;;;;4145-A N 21ST ST
111800024;06/29/2011;03:25 AM;5.0;AGGRAVATED ASSAULT;;;;;4070 N 24TH PL
111800047;06/29/2011;10:55 AM;5.0;THEFT FROM BUILDING;LIQUOR LAW VIOLATIONS;;;;4747 N 30TH ST
111800051;06/29/2011;09:56 AM;7.0;ALL OTHER LARCENY;;;;;1301 W HAMPTON AV
111800100;06/29/2011;03:09 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5100 N TEUTONIA AV
111800113;06/29/2011;04:10 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4882 N 51ST BL
111800117;06/29/2011;11:10 AM;5.0;ROBBERY;;;;;4175 N GREEN BAY AV
111800118;06/29/2011;04:37 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5350 N GREEN BAY AV
111800170;06/29/2011;08:22 PM;4.0;DISORDERLY CONDUCT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5611 N 40TH ST #8
111800183;06/29/2011;10:28 PM;4.0;SIMPLE ASSAULT;;;;;4224 W VILLARD AV #16
111790030;06/28/2011;06:14 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2000 W HAMPTON AV #2
111790037;06/28/2011;06:58 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3820 W ELM ST
111790049;06/28/2011;09:41 AM;4.0;SIMPLE ASSAULT;;;;;5467 N 36TH ST
111790051;06/28/2011;10:23 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6529 N 42ND ST
111790066;06/28/2011;10:45 AM;4.0;MOTOR VEHICLE THEFT;;;;;6035 N SHERMAN BL
111790073;06/28/2011;12:12 PM;7.0;ROBBERY;;;;;3709 W VILLARD AV
111790075;06/28/2011;11:28 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7144 N 38TH ST
111790099;06/28/2011;03:03 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;3908 W HAMPTON AV
111790108;06/28/2011;03:53 PM;5.0;ALL OTHER LARCENY;;;;;1960 W ATKINSON AV
111790124;06/28/2011;04:54 PM;4.0;SIMPLE ASSAULT;;;;;3505 W KILEY AV
111790129;06/28/2011;04:22 PM;7.0;ROBBERY;;;;;3723 W STARK ST
111790150;06/28/2011;08:02 PM;5.0;ROBBERY;;;;;4235 N TEUTONIA AV
111790156;06/28/2011;09:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4010 W LANCASTER AV
111790163;06/28/2011;09:59 PM;4.0;SIMPLE ASSAULT;;;;;5303 N 33RD ST
111790165;06/28/2011;07:49 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5807 N 39TH ST
111800005;06/28/2011;09:36 PM;5.0;AGGRAVATED ASSAULT;;;;;4039 N 24TH PL
111780021;06/27/2011;12:31 AM;4.0;ALL OTHER LARCENY;;;;;5232 N TEUTONIA AV #1
111780023;06/27/2011;01:58 AM;5.0;ROBBERY;;;;;2722 W GLENDALE AV
111780027;06/27/2011;02:16 AM;4.0;ARSON;;;;;6943 N 41ST ST
111780040;06/27/2011;05:06 AM;4.0;MOTOR VEHICLE THEFT;;;;;5568 N 38TH ST
111780069;06/27/2011;08:32 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7213 N 38TH ST
111780069;06/27/2011;08:32 AM;4.0;THEFT FROM BUILDING;;;;;7213 N 38TH ST
111780074;06/27/2011;09:25 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4765 N 32ND ST #220
111780081;06/27/2011;09:02 AM;7.0;THEFT FROM BUILDING;;;;;5191 N TEUTONIA AV
111780156;06/27/2011;12:47 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4044 N 31ST ST
111780187;06/27/2011;07:15 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3800 W VILLARD AV
111780188;06/27/2011;06:44 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2415 W HAMPTON AV
111780216;06/27/2011;06:57 PM;7.0;ROBBERY;;;;;4938 W HAMPTON AV
111780219;06/27/2011;09:48 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6529 N 42ND ST
111790008;06/27/2011;11:31 PM;7.0;AGGRAVATED ASSAULT;;;;;4915 N 21ST ST
111790016;06/27/2011;09:58 PM;4.0;AGGRAVATED ASSAULT;;;;;5515 N 32ND ST
111770014;06/26/2011;12:33 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5442 N 19TH ST
111770022;06/26/2011;03:18 AM;5.0;MOTOR VEHICLE THEFT;;;;;4049 N 11TH ST
111770046;06/26/2011;09:34 AM;5.0;MOTOR VEHICLE THEFT;;;;;4360 N 21ST ST
111770047;06/26/2011;09:41 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3721 W VILLARD AV
111770049;06/26/2011;08:23 AM;5.0;AGGRAVATED ASSAULT;;;;;4303 N 19TH PL
111770062;06/26/2011;10:11 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;1901 W BIRCH CT
111770075;06/26/2011;10:35 AM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4370 N 18TH ST
111770090;06/26/2011;03:08 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2225 W OLIVE ST
111770101;06/26/2011;02:39 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6100 N 39TH ST
111770105;06/26/2011;03:03 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2402 W HOPE AV
111770129;06/26/2011;05:54 PM;4.0;ALL OTHER LARCENY;;;;;5452 N 19TH ST
111770139;06/26/2011;04:29 PM;4.0;ARSON;;;;;6066 N 40TH ST
111770150;06/26/2011;07:28 PM;4.0;ALL OTHER LARCENY;;;;;6064 N 37TH ST
111770169;06/26/2011;08:42 PM;5.0;SIMPLE ASSAULT;;;;;2826 W ATKINSON AV #105
111780003;06/26/2011;11:13 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5409 N GREEN BAY AV
111780006;06/26/2011;11:51 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5704 N 41ST ST
111780016;06/26/2011;11:55 PM;;HOMICIDE;;;;;4938 W HAMPTON AV
111760020;06/25/2011;03:15 AM;5.0;MOTOR VEHICLE THEFT;;;;;2316 W OLIVE ST
111760049;06/25/2011;08:33 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3721 W VILLARD AV
111760049;06/25/2011;08:33 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3721 W VILLARD AV
111760049;06/25/2011;08:33 AM;7.0;MOTOR VEHICLE THEFT;BURGLARY/BREAKING AND ENTERING;;;;3721 W VILLARD AV
111760049;06/25/2011;08:33 AM;7.0;MOTOR VEHICLE THEFT;;;;;3721 W VILLARD AV
111760049;06/25/2011;08:33 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;3721 W VILLARD AV
111760050;06/25/2011;09:33 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6033 N SHERMAN BL
111760065;06/25/2011;10:57 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3200 W FAIRMOUNT AV
111760097;06/25/2011;11:51 AM;5.0;ROBBERY;;;;;2604 W CAPITOL DR
111760108;06/25/2011;02:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2100 W ROOSEVELT DR
